"","GSM8393322","GSM8393323","GSM8393324","GSM8393325","GSM8393326","GSM8393327","GSM8393328","GSM8393329","GSM8393330","GSM8393331"
"RUFY2",5.03539,4.4708012475,5.159197,3.985672,3.391264,4.4417535,5.574739,4.616488,4.38758,5.917233
"RUFY3",5.597889,5.910276,5.9793,5.414128,6.088199,5.497026,4.700796,5.365157,5.362694,5.090841
"RUFY4",0.0181046,0,0,0.0897216,0,0.0392749,0,0,0.0259963,0
"RUNDC1",12.9585,11.8102,12.8563,11.8151,11.6713,14.1383,13.7114,15.4968,13.2536,13.9813
"RUNDC3A",0.0122031,0.0986383,0.0691941,0.0815174,0.0578116,0,0.1348546,0.179631,0,0.151589
"RUNDC3B",0,0,0,0,0,0,0,0,0,0
"RUNX1",4.231782,5.202555,4.41213,4.401423,4.188,5.35516,5.370699,5.618945,5.35773,4.16008
"RUNX1T1",0,0,0,0.0147509,0,0,0,0,0.0170999,0
"RUNX2",0.0244736,0.0567823,0,0.0772106,0.122284,0.363944,0.5614084,0.0530818,0.0649125582568,0.1814725
"RUNX3",5.3330087,5.93409,5.08306,5.67848,5.95775,5.4189,5.28358,5.7265035,6.12989,6.006266
"RUSC1",30.7159961,30.547421,32.056404,33.220659,31.346517,31.0518060004819,30.80508518,29.395580526773,27.9133112,26.4776750006355
"RUSC2",19.82972,19.4223,19.480512,19.686568,18.86721,20.4014,20.36761,20.92699,20.85483,21.9074
"RUSF1",44.4086,42.5786,44.644176,43.7252,43.222493,43.203735,40.357849,42.7165,41.8011,40.9594
"RUVBL1",47.464311,46.45514,49.254234,48.816956,47.536944,44.930134,45.923326,44.611734,47.154454,44.65939
"RUVBL2",200.47244,204.37498,198.7936,205.84559,211.75789,202.60698,192.550560163166,196.74424,188.488960001169,184.56754
"RUVBL2P1",0,0,0,0,0,0,0,0,0,0
"RWDD1",23.3926,23.12407,25.72097,26.0242,23.94309,25.13956,25.80333,23.18537,23.73964,23.06737
"RWDD2A",2.50657,2.2512,2.4809,2.50748,2.3528,2.35673,2.52539,2.21204,2.50045,2.67651
"RWDD2B",0.797916,0.34914,0.306811,0.73466,0.855201,0.819598,0.646632,0.741165,1.36565,1.06501
"RWDD3",3.44912,4.260282,7.264906,5.023112,6.48464,6.23047,7.03209,5.217877,3.49055,7.222341
"RWDD4",9.836641,10.87219,10.92166,10.613249,9.686324,9.810507,8.269333,9.658269,11.55586,12.540657
"RWDD4P1",0,0.186968,0,0.14265,0.538398,0,0,0,0,0.268951
"RWDD4P2",0,0,0,0,0,0,0,0,0,0
"RXFP1",0,0,0.0691354,0,0,0,0,0,0,0
"RXFP2",0,0,0,0,0,0,0,0,0,0
"RXFP3",0,0,0,0,0,0,0,0,0,0
"RXFP4",0.24266,0.115417,0.557656,0.140526,0.371858,0.106,0.420797,0.158213,0.162946,0.173103
"RXRA",24.8618,25.6634,25.1332,25.8279,24.7403,25.4296,25.9175,24.9506,23.6358,23.9528
"RXRB",0,0,0,0,0,0,0,0,0,0
"RXRG",0,0,0,0,0,0,0,0,0,0
"RXYLT1",17.3627,18.8069,20.8853,18.8083,18.0227,16.7287,18.3434,17.4829,16.8212,14.9351
"RYBP",5.74052,5.11591,5.94212,5.41912,5.16973,5.31186,6.04998,5.50047,6.42508,6.24419
"RYK",13.89681,13.65152,10.93175,17.19558,12.59521,13.77875,14.05772,15.35223,17.9299,15.33565
"RYKP1",0,0.0388703,0.0289864,0,0,0,0.0316679,0,0,0.0291909
"RYR1",0.352765,0.40961405,0.367902,0.409633,0.375642,0.296132,0.366665,0.2987020825,0.261756,0.354528
"RYR2",0,0.0144892,0.0255741,0,0,0.00993335,0.0240714,0.00994444,0.0091948,0
"RYR3",0,0,0,0,0,0,0.00396153,0,0,0
"S100A1",2.201392,3.266292,1.064706,1.799986,1.17752,3.179776,1.871295,0.652252,0.613826,0.72754
"S100A10",797.70248,790.35925,805.64562,821.50369,797.5681,843.94144,811.97565,829.09875,884.73537,865.022
"S100A11",649.451,640.96,648.955,648.688,638.968,707.09,700.258,696.154,729.204,758.067
"S100A11P1",0,0,0.341714,0,0,0,0,0,0,0
"S100A11P10",0,0,0,0,0,0,0,0,0,0
"S100A11P2",0,0.471216,0,0,0,0,0,0,0,0
"S100A11P5",0,0,0,0,0,0,0,0,0,0
"S100A11P6",0,0,0,0,0,0,0,0,0,0
"S100A11P7",0,0,0,0,0,0,0,0,0,0
"S100A11P8",0,0,0,0,0,0,0,0,0,0
"S100A11P9",0,0,0,0,0,0,0,0,0,0
"S100A12",0,0,0,0.176338,0,0,0.169704,0,0,0
"S100A13",92.78639,84.48045,84.479492,82.72376,85.222580909475,80.79453,87.271529,79.960403,88.77815,84.99404
"S100A14",0.064635,0.101871,0.0840717,0.0822457,0.162847,0.0700738,0.0590167,0,0.0555116,0.383151
"S100A15A",0,0,0,0,0,0,0,0,0,0
"S100A16",175.51253,175.92286,183.084,181.14758,175.86868,189.43808,181.37820149215,189.23844,187.11104,191.86529
"S100A2",7.824674,9.014552,8.430896,12.887118,10.528418,8.073712,9.25255,7.002997,10.329735,8.122051
"S100A3",43.1166,42.0731,45.1942,45.6875,46.3036,61.5013,54.1832,56.6205,61.785,55.7747
"S100A4",1397.108398,1369.739024,1443.16932,1373.114978,1376.801718,1470.1044,1420.100865,1397.1743,1471.46274,1432.847
"S100A5",0.497899,1.547923,1.803008,1.539507,2.28323,1.76,0.734815,0.953484,2.094162,0.715237
"S100A6",2082.96285,2253.25449,2259.43119,2227.0475,2224.69007,2204.45113,2175.45564,2174.86363,2218.16538,2254.33639
"S100A7",0,0,0,0,0,0,0,0,0.252508,0
"S100A7A",0,0,0,0,0,0,0,0,0,0
"S100A7L2",0,0,0,0,0,0,0,0,0,0
"S100A7P1",0,0,0,0,0,0,0,0,0,0
"S100A8",0,0,0,0,0,0,0.225862,0,0,0.217095
"S100A9",0.13627,0,0.120566,0.268555,0.150116,0.303148,0.392608,0.149048,0,0.369179
"S100B",0,0.294007,0.199822,0.22999,0,0.43154,0,0,0.0737498,0
"S100G",0,0,0,0,0,0,0.188197,0,0,0
"S100P",161.504,171.623,181.346,192.453,187.481,232.631,221.388,208.392,232.905,202.051
"S100PBP",5.74252,6.06052,6.7481,5.8848,6.504204,6.156232,6.8828000266275,5.359814,6.137922,5.92594
"S100Z",0,0,0.0954128,0,0.0407404,0,0,0,0,0
"S1PR1",0,0,0,0,0,0,0.0611721,0.0229273,0.0235055,0.0375826
"S1PR2",1.02426,0.867262,1.1124,0.913326,0.718927,0.928135,1.00185,0.938468,0.970118,1.09231
"S1PR3",14.432252,14.4583158,14.5832306,14.245386,14.276629,14.0770593,13.6107958,14.624315,14.333276,14.6852537
"S1PR4",0.22153,0.175368,0.35895,0.355381,0.201898,0.281514,0.462549,0.440876,0.288389,0.295848
"S1PR5",5.80645,5.125967,5.95024,5.66427,5.43719,4.71674,5.07646,4.50593,4.35138,4.21461
"SAA1",0.159491,0.192251,0,0.144523,0.176046,0,0,1.04638,0.503537,0.461135
"SAA2",0.3476754,0.208303,0.0597964,0,0,0.0984689,0,0,0.076153,0.4932459
"SAA2-SAA4",0,0,0,0,0,0,0,0,0,0
"SAA3P",0,0,0,0,0,0,0,0,0,0
"SAA4",0,0,0,0,0,0,0,0,0,0
"SAAL1",35.48352,35.25082,37.04167,34.24951,31.89968,34.23161,36.68131,32.56437,31.25789,36.4244
"SAC3D1",37.342879,36.455101,33.387594,35.813829,36.08976,36.10907,38.908876,38.37911,40.48139,38.7064
"SACM1L",15.647101,12.95074632,13.341488,13.464337,12.645964,14.195192,15.54787,12.30395,14.890025,14.875667
"SACS",6.56297034,6.533651,7.000477,7.04519180113,6.00258,5.570315773,5.689497228,6.138596331,5.07325800023886,5.985985
"SAE1",228.86798,215.90248,220.34358,221.006981,224.02629,221.58943,226.93229,226.41263,217.902531,217.49354
"SAE1P1",0.0614033,0.0733351,0,0,0,0,0,0,0,0
"SAFB",53.631071,56.5317,55.93121,58.6405,58.68012,54.9287,56.10904,61.2141,56.803743,54.233
"SAFB2",27.3064,28.2484,26.9374,27.8634,26.6271,34.4468,29.8649,33.4978,31.6172,29.0468
"SAG",0,0,0,0,0,0,0,0,0,0
"SAGE1",0,0,0,0,0,0,0,0,0,0
"SAGE2P",0,0,0,0,0,0,0,0,0,0
"SAGE3P",0,0,0,0,0,0,0,0,0,0
"SAGE4P",0,0,0,0,0,0,0,0,0,0
"SALL1",1.060416,1.505447,1.00499,0.699301,1.0947600126039,0.648177,0.773439,0.8171928,0.753981,0.8567156
"SALL1P1",0,0,0,0,0,0,0,0,0,0
"SALL2",3.9259,3.838252,3.450334,3.700645,3.888507,2.960345,3.05526,2.9998379,3.779079,3.337452
"SALL3",0,0,0,0,0,0.00427523,0,0,0,0
"SALL4",1.274517,1.1073,1.17366303,1.385413,0.988513,0.870804,1.074249,1.327805,1.011554,0.900264
"SALL4P1",0,0,0,0,0,0,0,0,0,0
"SALL4P2",0,0,0,0,0,0,0,0,0,0
"SALL4P5",0,0,0,0,0,0,0,0,0,0
"SALL4P6",0,0,0,0,0,0,0,0,0,0
"SALL4P7",0,0,0,0,0,0,0,0,0,0
"SAMD1",24.5134,24.3272,23.2146,25.119,23.603,23.1487,20.8407,22.6103,25.7248,24.2222
"SAMD10",0.208835,0.120676,0,0,0.238389,0.304052,0.073575,0.275895,0.0818404,0.262391
"SAMD11",9.32599,16.69232,8.25175,12.16681,12.23469,7.31595,10.61619,14.18523,7.24501,12.76867
"SAMD11P1",0,0,0,0,0,0,0.105993,0,0.125323,0
"SAMD12",0.1742906,0.0415843,0.055438782,0.073033556,0.601186,0.3060046,0.2267209,0.1266413,0.2658406,0.0537478
"SAMD13",0.722999,0.962965,0.8514736,0.866148,0.766922,0.639971,1.118543,1.256337,0.6376166,1.1320226
"SAMD14",0.323482,0.332695,0.292807,0.441189,0.40525574,0.288482,0.639155,0.64129,0.407451,0.380511
"SAMD15",1.36001,1.62883,2.444338,1.33557,1.88642,2.06602,2.935007,1.98454,2.36245,1.706982
"SAMD3",0.014399,0,0.07891,0.0765876,0.0157213,0,0,0,0,0.0534162
"SAMD4A",1.858965,2.1457000297765,2.583789,1.9863800272869,2.3481855,2.9821286,3.03920698816,2.28501700035173,2.6809184,3.3597540934429
"SAMD4B",54.67262,52.86219,51.47112,53.37581,54.303329,53.30315,54.02864,55.79181,54.78551,54.64096
"SAMD5",1.23994,1.04407,1.08941,1.19282,0.876834,1.33226,1.3241,1.34823,1.09759,1.44526
"SAMD7",0.0231199532309,0,0,0,0.02525940533819,0,0,0,0.0517716566121,0
"SAMD8",10.41216,10.59179,10.363621,9.607798,9.49774,9.600866,8.927426,8.41482,8.747899,10.05128
"SAMD9",1.162,1.45698,1.31903,1.14234,1.450774,2.0973,2.20826,1.75276,1.847352,1.9143
"SAMD9L",0.140442,0.1414415,0.1758725,0.13744322305958,0.1929725,0.17608018749,0.26144720442321,0.289498,0.13429857,0.3186009
"SAMHD1",4.128394,0.6540353,0.33501862,2.497708,1.499021,2.139482,3.163363,3.5278006,2.347882,0.0053418
"SAMM50",47.2129,45.4887,50.143,48.6986,47.438,52.8341,50.3564,52.8684,54.5235,51.9422
"SAMM50P1",0,0.0499756,0,0,0,0,0,0,0,0
"SAMSN1",0,0,0.0349364,0,0,0,0,0.0350624,0,0
"SAMTOR",5.07573,4.26579,5.31665,4.46454,4.18148,4.80121,4.54822,4.3468,4.84024,4.96874
"SANBR",6.347525,5.59956,5.777481,5.08229,7.241593,7.254697,4.891003,4.669423,6.947094,5.985221
"SAP130",19.82865,20.42775,19.83244,19.346094,18.897308,19.607484,19.58619,18.7984961,19.1700000038224,20.117618
"SAP18",43.2972,40.5488,42.5808,44.29097,42.45381,47.35844,44.3973,47.708,46.6435,43.22897
"SAP18P1",0,0,0,0.259351,0,0,0,0,0,0
"SAP18P2",0,0,0,0,0,0,0,0,0,0
"SAP18P3",0,0,0,0.252374,0,0,0.237777,0,0.582125,0
"SAP25",1.080709,1.708939,0.906911,1.683069,1.818058,1.365317,0.919467,0.716473,0.3822493,0.985399
"SAP30",18.8467,16.5272,18.8792,16.0827,14.26,17.7272,16.2731,19.622,17.7086,15.6865
"SAP30BP",19.6907,18.6696,18.6341,17.6046,18.5317,21.3165,19.9474,18.5688,20.664365,19.531
"SAP30L",6.406275,6.435161,5.58862,5.568335,5.523533,6.183925,6.020365,5.58653,5.849356,5.03131
"SAP30P1",0,0,0,0,0,0,0,0,0,0
"SAPCD1",0.676982,0.267037,0.245944,0.213829,0.182068,0.197763,0.354827,0.144403,0.383431,0.310269
"SAPCD2",23.8316,25.504,23.9712,24.7174,23.8028,23.5802,22.6713,23.4219,21.9478,22.6091
"SAPCD2P1",0,0,0,0,0.0564432,0,0,0,0,0
"SAPCD2P2",0,0,0,0,0,0,0,0,0,0
"SAPCD2P3",0,0,0,0,0,0,0,0,0,0
"SAPCD2P4",0,0,0,0,0,0,0,0,0,0
"SAR1A",31.816132,23.795437,20.718271,23.014911,22.854047,28.622247,28.90501,25.107998,26.367417,30.621273
"SAR1AP1",0,0,0,0,0,0,0.0206533,0,0,0
"SAR1AP2",0,0,0,0,0,0,0,0,0,0
"SAR1AP3",0,0,0,0,0,0,0,0,0,0
"SAR1AP4",0,0,0,0,0,0,0,0,0,0
"SAR1B",41.12977,38.32171787,41.63906,40.60697,44.18046,46.67532,42.91336,47.2658,43.49634,47.68484
"SARAF",87.2003,80.6026,91.4109,86.4893,78.2684,89.4992,87.7149,102.431,87.7502,103.237
"SARDH",0.435724,0.271008,0.5985985,0.43952,0,0.301522,0.2099255,0.325182,0.2895027,0.266468
"SARM1",2.60669,2.6439,2.28008,2.39386,2.95999,3.30558,2.70827,3.41436,3.30302,3.19508
"SARNP",91.4794,104.292,96.66196,99.350889,92.6471,88.6137,94.5861,84.290705,88.5627,86.3558
"SARS1",74.61148,70.632688,74.090366,75.59444,77.5035,70.752633,75.645312,72.543365,73.383818,76.580743
"SARS2",20.8149170499148,22.337372249,22.11653329278,22.287193,20.851123,20.661046000556,20.5348308928,19.307056,21.010321443153,18.6765600067556
"SART1",49.3333,50.777,49.1523,51.9869,53.5616,49.9679,50.4598,49.7349,48.8538,46.2399
"SART3",21.573744,25.9622661,32.1572507,27.941581,26.8804908,22.687497,22.908369,20.6907894,22.6388679,25.344143
"SASH1",3.0639,2.92764,2.72471,2.9983,2.93693,2.87376,3.02993,3.01613,3.00912,3.12619
"SASH3",0,0,0,0,0,0,0,0,0,0
"SASS6",3.83608,2.66474,4.68226,4.42811,4.10945,4.15187,3.50618,3.88036,3.67623,3.12191
"SAT1",67.40343,66.1589,77.051017,73.3106,73.71837,91.026277,90.17534,92.481149,89.40449,91.276284
"SAT2",32.49254,38.3644,27.72679,32.22315,25.28673,37.999,34.1085,37.1504,34.7922,33.9908
"SATB1",0.0572266,0.0251155,0.1235513,0.0219005,0.14206,0.0142523,0.0220737,0.0147256,0.0218789,0.0350426
"SATB2",3.816295,4.287824,3.511089,4.030038,3.655527,3.396419,3.558534,3.988007,3.184221,3.478445
"SATL1",0.0762536,0,0,0,0,0,0,0,0.0207964,0
"SAV1",12.191,13.1273,14.2654,14.3168,13.8806,13.8878,15.1422,13.52,14.249,15.2966
"SAXO1",0.0584427,0.0693329,0.103299,0.0227239,0.06387958,0.0953221,0.0635862,0.0386171,0.0460734,0.0111869
"SAXO2",0.9611905,0.0438284,0.136268,0.114902,0.0401116,0.995068,0.4952793,0.0793497,0.5252328,0.4888757
"SAXO3",0.0507528,0.0931964,0.173371,0,0.12874,0.22821,0,0.0851927,0.175209,0.0698793
"SAXO4",0.9216748,0.859465,1.439563,0.938349,3.296149,1.185343,0.251414,1.293401,0.696971,1.244306
"SAXO5",0.160559,0.169037,0.25485,0.0635012,0.176593,0.219907,0.0745866,0.110077,0.283823,0.232921
"SAYSD1",3.28867,2.76363,3.50664,4.02166,4.30012,3.4908,4.04084,2.73877,3.34582,3.2627
"SBDS",41.2144,44.0373,43.1954,42.825,40.092,49.8562,51.2249,47.9674,53.8851,50.701
"SBDSP1",14.16206,10.17987,9.159616,13.46608,10.076591,15.18968,19.18817,17.91857,17.57355,15.8913
"SBF1",23.26248,23.0112,22.873,22.6781,22.7022,24.2686,22.02724,24.1579,20.97556,23.0733
"SBF1P1",0,0,0,0,0,0,0.00892089,0,0,0
"SBF1P2",0,0,0,0,0,0,0,0,0,0
"SBF2",10.990087,9.84725,10.9092681052691,10.705936,10.17028,9.8272885,10.6453569,8.5345473,9.3077634,9.912704
"SBK1",1.53239,1.9009,1.56146,1.76384,1.77781,0.98021,0.917195,1.29307,1.38144,1.44389
"SBK2",4.39627,4.14555,4.44118,6.29494,3.75208,2.49883,2.63962,3.29076,2.81772,3.92462
"SBK3",4.43332,4.3213,4.87728,4.42237,6.06293,3.34013,3.46258,2.97318,4.1684,3.53197
"SBNO1",16.8177700008006,15.59037,16.0382,16.21524001082,16.19138,16.8422800006883,17.4312600002879,16.5800400001967,15.738567976,16.973840884116
"SBNO2",14.773467,23.69126,21.0428,17.540718,14.9974707,17.0479,20.0308280001896,22.5063230014024,20.687421615509,9.585656
"SBSN",0.700751,0,0.0254832,0.42353,0.15082,0.538695,0.450482,0.625573,0.0410247,0.153868
"SBSPON",0.109731,0.0170142,0.0284506,0.0327604,0.0944414,0.0338459,0.117653,0.168424,0.079721,0.115058
"SC4MOP",0,0,0,0,0,0,0,0.079681,0,0
"SC5D",10.236037,10.83031,10.97488,9.36185,9.535953,13.27901,12.41587,13.04228,12.51605,13.056375
"SCAF1",66.8333,67.6536,67.8654,69.1281,67.8737,70.5562,71.2486,73.0883,69.9643,67.5036
"SCAF11",28.120543,27.619999,27.096793,29.045281,26.622337,26.68403,27.671961,27.736684,28.210764,28.605434
"SCAF4",12.814038,13.7859164,11.84027,13.474895,13.08321,13.02851,13.42873,14.014944,13.77123,13.8761696
"SCAF8",14.6605817,13.937393564,15.5009200001964,14.258468,14.490431,15.153350948062,15.399952,15.68591668,14.6492,16.44950296112
"SCAI",1.735552,2.07276,1.443709,1.917451,1.914291,1.864481,1.785872,1.922692,2.35592,1.716287
"SCAMP1",11.31969,11.66209,16.17158,13.80961,13.74183,10.18548,9.56948,9.6728,12.35306,10.54305
"SCAMP2",36.1284,34.6553,35.609,33.0432,31.6992,39.3638,39.3637,41.0246,40.162,39.6241
"SCAMP3",28.468829,26.44455,24.268555,25.38233,26.174039,26.759933,23.386378,25.20743,23.83338,24.14264
"SCAMP4",34.11686,33.12851,36.41496,32.700412,34.694502,32.1666,33.85517,34.14032,33.1165,34.774735
"SCAMP5",10.58253,7.169496,9.419695,8.920384,11.27109,11.459189,11.551676,10.28325,9.941687,10.351273
"SCAND1",93.41424,95.22475,93.25141,91.47101,88.99622,99.77024,94.83721,95.96912,96.1687,93.13842
"SCAND2P",0,0,0,0,0,0,0,0,0,0
"SCAND3",1.3149668,0.7195205,0.949703,1.4733002,1.305943,1.4494624,1.242464,1.122847,0.9089954,1.502961
"SCAND3P1",0,0,0,0,0,0,0,0,0,0
"SCAP",25.1546000544274,24.1355,23.864503032,21.0226000058991,23.5661821705,23.1474,22.054114,22.09272,20.5899000139169,23.29548
"SCAPER",2.482819,2.641091566761,2.80803000802783,2.335583,2.612245,2.640348,3.274435,2.54715357,2.474295,3.103429
"SCARA3",39.89344,42.12581,39.74852,39.77875,40.40159,39.53167,41.00735,39.22627,40.81339,39.87694
"SCARA5",1.1355054,1.4701145,1.483017,1.798101,1.668608,1.316589,0.9850985,1.3429428,0.714811,1.109718
"SCARB1",69.12127,65.04632,69.040516,74.85238,73.26793,78.0142800051181,71.2454,74.695044,77.46919,78.372384
"SCARB2",38.6888562,35.337118,38.498659,35.5887543,34.5416788,33.7948036,37.012434,33.8817243,35.6924826,35.58762
"SCARF1",0.0465689,0,0,0,0,0,0.104939,0,0.0479451,0
"SCARF2",1.12734461,0.915122,0.86436286,0.9115050592954,0.954121997,0.840423,1.30236664,0.659735,0.915293,0.958799
"SCART1",0.203667,0,0,0.0420268,0,0,0,0,0.106468,0.108053
"SCCPDH",50.8457,55.0693,53.5273,53.1193,51.2839,56.9653,57.0857,56.4056,58.5088,59.1943
"SCD",478.406,456.947,469.9,456.714,446.14,564.652,590.751,563.697,570.344,596.516
"SCD5",7.710563,8.676319,8.134258,10.284774,7.998054,8.186123,8.770272,8.718706,7.73619,7.90108
"SCDP1",0.115738,0,0,0.16783,0,0,0,0.313715,0.193599,0
"SCEL",0.174496,0.248065,0.1542,0.209087,0.256686,0.287683,0.605672,0.309278,0.271237,0.268345
"SCFD1",28.187681,25.3054220004049,27.15005,27.868319,25.617004,30.865658,24.591941,27.879432,26.197972609195,28.78597
"SCFD2",6.10795,7.43705,6.19792,5.94941,6.51886,7.09674,5.85328,4.939143,5.169091,6.31323
"SCG2",0.630502,0.347003,0.258695,0.415369,0.344408,0.31783,0.325621,0.463836,0.400541,0.282428
"SCG3",0.138454,0.140826,0.135068,0.0650781,0.111276,0.23941,0.0818721,0.220831,0.101165,0.241281
"SCG5",0.235968,0.539906,0.475347,0.131052,0,0.804787,0.9842912,0.419322,2.385427,0
"SCGB1A1",0.413098,0,0,0,0.22828,0.231194,0,0,0,0
"SCGB1C1",0,0,0,0,0,0,0,0,0,0
"SCGB1C2",0,0,0,0,0,0,0,0,0,0
"SCGB1D1",0,0,0,0,0,0,0,0,0,0
"SCGB1D2",0,0,0,0,0,0,0,0.215502,0,0.179402
"SCGB1D4",0,0,0,0,0,0,0,0,0,0
"SCGB1D5P",0,0,0,0,0,0,0,0,0,0
"SCGB2A1",0,0,0,0,0,0,0,0.346648,0,0
"SCGB2A2",0,0,0,0,0,0,0,0,0,0
"SCGB2B2",0.283713,0.594981,0.270009,0.251172,0.239298,0.2474358,0.4613582,0.189501,0.363855,0.2009767
"SCGB2B3P",0,0,0,0,0,0,0,0,0,0
"SCGB3A1",0,0,0,0,0,0,0.173799,0,0,0
"SCGB3A2",0.417757,0.75714,0.73847,0.625664,0.923779,0.233939,0.796003,0.911337,1.44943,0.760065
"SCGN",0,0,0,0,0,0,0,0,0,0
"SCHIP1",10.7794297,8.51309,10.7456656,8.416202,8.12659,10.17332,10.218613,10.835793,12.4611800052122,13.999378
"SCIMP",0.695847,0.917179,1.261173,0.810199,0.64827,0.1661628,0.4604263,0.4548051,0.32543792,0.3640034
"SCIN",0.100404,0.219786,0.1514747,0.1783497,0.149405,0.3203709,0.137432,0.1697758,0.2603885,0.3357768
"SCLT1",4.742151,4.733676420839,4.722372,5.021743,5.07389,5.6874883,5.640345,5.482501,6.006895,5.719706
"SCLY",14.923604,15.12467,15.283430136036,14.51258,15.5205450026681,16.4225280066695,15.55571,16.184520494572,16.5960700299603,15.568731
"SCMH1",7.663235,4.637373,4.806257,4.20024,6.019219,5.015127,3.691651,3.435819,5.66572,3.606918
"SCML1",5.210703,5.68004,5.468318,5.1978,5.344654,5.509536,5.5732153,4.526782,5.11143,5.349254
"SCML2",4.20457,4.38136,4.92785,4.42357,3.89657,4.19552,4.61752,4.18081,4.4018,4.14254
"SCML2P1",0,0,0,0,0,0,0,0,0,0
"SCML2P2",0,0.539217,0,0,0.329498,0,0,0.163274,0,0
"SCML4",0.0607956,0.123381,0.0413773,0.0850898,0.0136277,0.21438,0.070148,0.0900137,0.05196,0.146275
"SCN10A",0,0,0,0,0,0,6.57151e-06,0,0,0
"SCN11A",0,0.0285922,0,0.0155465,0,0.025938,0,0.00950791,0,0.014174
"SCN1A",0.00601303,0,0,0.0048483,0,0,0.0042914,0,0,0
"SCN1B",9.748398,10.974054,10.598256,10.754841,12.706894,11.559825,10.675064,10.257381,11.882675,11.911398
"SCN2A",0,0,0,0,0,0,0,0,0.0135053,0
"SCN2B",0.044647,0,0.00789939,0.0342551,0.0108103,0.0397058,0.0344961,0.0197417,0.0296853,0.00811016
"SCN3A",0.0408965,0,1.17631e-08,0,0.0440836,0.0712948,7.668815917e-05,0.044271,0.0524361,0.0243201
"SCN3B",0.0343027,0.144902,0.0586117,0.0638495,0.0920449,0.1440925,0.1702476,0.1049854,0.10617003,0.065338
"SCN4A",0.00660121,0.0312406,0.00583297,0.012617,0.0288131,0.0428508,0.0200867,0.0214393,0.0292361,0.0526816
"SCN4B",0,0,0,0,0,0,0,0.0198658,0,0
"SCN5A",0.149940893859,0.2467062,0.105539473,0.115145,0.051239200181433,0.191723,0.1960794,0.082525,0,0.19519895
"SCN7A",0,0,0,0,0,0,0,0,0,0
"SCN8A",1.100638,1.14469510505,1.30467286386,1.3739736,1.14246000010074,0.991902218368,1.08456107303,0.9372333,1.2130131,1.1525281123731
"SCN9A",0.1366169,0.166105,0.0909981,0.1754405,0.07340566254,0.197102,0.212652100871018,0.1852294886,0.15769209615,0.1263915
"SCNM1",14.998957,16.841076,15.503816,14.858312,21.952952,16.620769,15.71852,18.31991,14.477333,12.733123
"SCNN1A",14.648147,16.08999,16.175718,14.45438,15.267748,10.295187,10.39953,11.280694,10.169293,11.986757
"SCNN1B",0.0534028,0,0,0,0,0,0.026719,0,0.0331973,0.0263243
"SCNN1D",1.824204,1.69192,2.13787100170933,0.922074,1.948414,1.29691272572,2.183696,2.429325,1.689205,1.435821
"SCNN1G",0,0,0.0135528,0,0.0502392,0.0997502,0.0147879,0.0166164,0.0170191,0.0136154
"SCO1",50.93421,50.10775,51.41462,49.81737,47.15212,51.37968,52.36853,52.35621,51.00464,50.29779
"SCO2",19.16017,20.461559,19.017398,17.446642,21.083596,22.586214,24.6783,20.45505,23.10082,23.470886
"SCOC",9.486115,7.330002,9.736453,9.673586,5.325685,8.102716,7.298479,9.048679,8.9395657,11.599626
"SCOCP1",0.631645,0,0,0,0,0,0,0,0,0
"SCP2",57.0342764132051,50.65576998,59.2970934164471,53.7549624042749,48.9595072182222,56.840728,57.6640134,51.1649702,51.1966598,57.032904
"SCP2D1",0,0,0,0,0,0,0,0,0,0
"SCPEP1",47.1169,43.685858,46.6657,43.1609,46.7462,46.7709,48.4141,47.5188,46.051,46.9289
"SCRG1",0.127907,0.0836398,0.0793716,0.0163785,0.0882492,0.085178,0.0985067,0.133228,0.185267,0.103632
"SCRIB",37.7793,38.1393,37.6833000002069,38.305475,37.5201,38.012,37.1702000014323,41.0481000001269,39.0918,36.9238
"SCRN1",53.690222,52.213420085,56.40244,55.302465,51.93971,57.35236111433,61.409284,56.38308486612,57.890439,59.192656
"SCRN2",46.15832,49.7622,49.67174,50.75301,55.79513,50.06588,46.39816,48.08127,46.28812,43.1562
"SCRN3",10.03628,7.126,7.46013,7.37254,6.54023,7.09109,8.3788,7.16387,7.76779,9.7858
"SCRT1",0.00664622,0.0157394,0.00587303,0,0.00725598,0.00720121,0.00640872,0,0.0073714,0
"SCRT2",0,0,0,0,0,0,0,0.0181563,0,0.0148781
"SCT",0,0,0,0.308024,0.515378,0.173662,0,0.340368,0.178855,0.281766
"SCTR",0.0661287,0.0750327,0,0.0319775,0,0.0349605,0,0.0349105,0,0.0841403
"SCUBE1",0.0263951,0,0.0139553,0.0441805,0.0379538,0.0509562,0.0353937,0.0376324,0.0383639,0.045759
"SCUBE2",0.2959918,0.2422982,0.1463,0.1872857,0.1886688,0.24039,0.10001,0.2274347,0.1124047,0.25488751927
"SCUBE3",0.0596323,0.0702953,0.0702954,0.0570415,0.0969654,0.0504562,0.0640849,0.0468284,0.0585546,0.100104
"SCX",2.28622,2.52178,1.57726,2.47998,1.77099,3.17169,2.79293,4.00178,4.62667,2.73737
"SCYGR1",0,0,0,0,0,0,0,0.556376,0,0
"SCYGR10",0,0,0,0,0,0,0.351334,0,0,0
"SCYGR2",0,0,0,0,0,0,0,0,0,0
"SCYGR3",0,0,0,0,0,0,0,0,0,0
