"","mean","sd","max","min"
"CCNK",-1.58546606002547,0.230972359340439,-0.197948817,-2.795834166
"CCNL1",-0.567148730856536,0.327048241793787,0.740389777,-2.686805715
"CCNL2",-0.131762548887946,0.158851974404569,0.512260093,-0.848156543
"CCNO",9.61408149405773e-05,0.10202074193759,0.384138695,-0.378910599
"CCNP",-0.0129270748455008,0.128405792814366,0.612430924,-0.647156041
"CCNT1",-0.270727807866723,0.180699869552621,0.259062908,-1.244507948
"CCNT2",-0.139977364039898,0.133032020498653,0.815547678,-0.749021126
"CCNY",0.071693304672326,0.095247271145411,0.425762364,-0.359910973
"CCNYL1",0.0221326415670628,0.14626508140058,1.000048018,-0.640599882
"CCP110",-0.209073821690153,0.167278737514349,0.352708009,-0.915699261
"CCPG1",0.0412811018667233,0.10132800108425,0.383527515,-0.447488587
"CCR1",-0.0213015549295416,0.13486584616119,0.523741451,-0.512394895
"CCR10",-0.0898519321706282,0.127083363462814,0.359601524,-0.552561371
"CCR2",0.0677940553667233,0.11457903725883,0.553057975,-0.459231995
"CCR3",-0.0741698793548387,0.10720950627605,0.388863947,-0.500152084
"CCR4",0.0202219981451613,0.113569108986312,0.560723388,-0.507908762
"CCR5",0.0222434415067912,0.140218162485709,0.596648273,-0.482640366
"CCR6",0.0547685878251273,0.0851983507834126,0.483436922,-0.3274762
"CCR7",-0.115231890598472,0.113025518763865,0.339124155,-1.105200358
"CCR8",0.0304946991765705,0.0872062113844416,0.364234839,-0.482404093
"CCR9",0.137674564741087,0.0959767061203832,0.502896665,-0.249728648
"CCRL2",0.0533447290857385,0.0933069990753252,0.461942183,-0.282339988
"CCS",-0.206521138122241,0.184751016245231,0.420257003,-1.150864208
"CCSAP",-0.00701881562648557,0.151666422276419,0.460313822,-0.948295593
"CCSER1",-0.00938426120288625,0.125015015285409,0.723089978,-0.57639908
"CCSER2",0.0132296085925297,0.0888381638316818,0.482418646,-0.389082518
"CCT2",-1.44075447608744,0.286178976476267,-0.593401938,-2.430606424
"CCT3",-2.14319009673939,0.340815485672264,-0.610431579,-3.48039811
"CCT4",-2.16038591196265,0.335081888540525,-1.05617181,-3.237074142
"CCT5",-1.16306243367487,0.279700845687026,-0.120045746,-2.388635409
"CCT6A",-1.65729277223005,0.278500106885813,-0.33297738,-2.853401415
"CCT6B",-0.0962193342928693,0.129803169647508,0.449980915,-0.636672816
"CCT7",-1.28343584860187,0.220132009304532,-0.614846182,-2.282113103
"CCT8",-1.68869846302886,0.250957154785625,-0.737576451,-2.947079854
"CCT8L2",-0.123421784410017,0.113585457286318,0.405412902,-0.592026533
"CD101",-0.240187435740238,0.128780366766427,0.255359675,-0.817070653
"CD109",-0.0124484412860781,0.120054732918964,0.613146044,-0.483476429
"CD14",-0.0565534468726655,0.116525740569783,0.532202297,-0.558534352
"CD151",-0.155387952995756,0.167274988485905,0.694686182,-0.926629771
"CD160",-0.0903775386468591,0.116140967232837,0.392040545,-0.633590443
"CD163",0.0482290883344652,0.0946098044090835,0.434371251,-0.372315105
"CD163L1",0.150214445521222,0.101712764866324,0.487286311,-0.282667596
"CD164",-0.00491723398302207,0.130906412950061,0.451729915,-0.547619368
"CD164L2",0.0650822600101868,0.0935418481865314,0.406583922,-0.321158695
"CD177",-0.221907130905444,0.0789028554946657,0.120647526,-0.92590676
"CD180",-0.0356329273726655,0.0951017188940753,0.46649851,-0.420925863
"CD19",-0.109799308820034,0.163128421108572,0.302484119,-1.424780817
"CD1A",0.123764624597623,0.113163432622428,0.584191279,-0.399221783
"CD1B",0.0846101773251273,0.076934583547688,0.425828369,-0.289316011
"CD1C",-0.00831512850764007,0.110298637485226,0.561171251,-0.523104108
"CD1D",-0.11292916286927,0.135490000261732,0.437809291,-0.714720299
"CD1E",-0.0127828845772496,0.0940935166704925,0.451193223,-0.356994018
"CD2",-0.112482743286927,0.105935164385194,0.822606536,-0.776353959
"CD200",0.0751256182190153,0.102187021211584,0.524384741,-0.46655576
"CD200R1",-0.0307839486434635,0.099542574282759,0.472388638,-0.409738529
"CD200R1L",-0.0496895963964346,0.113803187034826,0.362771736,-0.456032467
"CD209",0.0444557021935484,0.101931878273762,0.428417794,-0.642094009
"CD22",-0.0435774780118846,0.106680083897007,0.443333739,-0.460656089
"CD226",0.117633938580645,0.089690574737391,0.612075781,-0.237140208
"CD244",0.000477502086587436,0.127451675372514,0.681184897,-0.575386292
"CD247",0.0255832085543294,0.103421236212751,0.360700914,-0.633538783
"CD248",-0.0971648545483871,0.102424897880903,0.262443791,-0.530959702
"CD27",-0.0810508156621392,0.131758816060736,0.359767233,-0.985379339
"CD274",0.126773371177419,0.1085043985511,0.564186916,-0.385390628
"CD276",-0.215213120524618,0.13868349799115,0.324412443,-0.85836657
"CD28",-0.00265607599405772,0.0879969274945683,0.370496356,-0.363865833
"CD2AP",0.0689311958896435,0.115483887680694,0.652631437,-0.562489948
"CD2BP2",-0.274579772189304,0.212100359904205,0.421176049,-1.214624914
"CD300A",0.0879475134168081,0.0878090249899121,0.633018963,-0.307280197
"CD300C",-0.119609092370119,0.141093493838699,0.280482261,-0.788119558
"CD300E",-0.0954526901067044,0.122109829356403,0.375186142,-0.988877444
"CD300LB",-0.0531828824504249,0.0913673900845044,0.307942299,-0.411936498
"CD300LD",0.215407267056876,0.104907944065522,0.788678438,-0.218859988
"CD300LF",0.0817342646867572,0.0898566251314002,0.452600878,-0.336635062
"CD300LG",-0.218939849936333,0.106865359667772,0.26757357,-0.805936668
"CD302",0.000428919685908319,0.12860361932001,0.536954583,-0.534516074
"CD320",0.0702978685730051,0.113140333849379,0.522709479,-0.465024309
"CD33",-0.0177323300831919,0.103680539773612,0.424485195,-0.522209768
"CD34",0.107737558108659,0.104626540473245,0.768405974,-0.366076023
"CD36",-0.0313285761086587,0.118665354754437,0.561788005,-0.669664436
"CD37",-0.116579614201188,0.107459737520519,0.434462215,-0.626061188
"CD38",0.00597927861629881,0.0806879264028691,0.333515826,-0.348557261
"CD3D",-0.132907959351443,0.118029807102601,0.437254976,-0.588759612
"CD3E",0.0547872644584041,0.117548404460797,0.552657091,-0.363885702
"CD3G",0.0760043548667233,0.139895809419761,0.58434638,-0.68717634
"CD4",0.029934280295416,0.105937974307857,0.569300921,-0.426540106
"CD40",-0.0244317780110357,0.117662945361517,0.481416971,-0.416354627
"CD40LG",0.0930525290976231,0.0945444905666624,0.500688123,-0.344617251
"CD44",-0.0742091494320883,0.158040327003034,0.525376536,-1.484128641
"CD46",-0.043540506016129,0.156804480316723,0.435641572,-1.173653901
"CD47",0.0400195552334465,0.113183564186776,0.525163314,-0.559246934
"CD48",-0.0441742627988115,0.123129736796124,0.659737338,-0.85582595
"CD5",-0.113169389814092,0.132227739680498,0.497464508,-0.607205174
"CD52",-0.0833885267658168,0.0816129191093797,0.332708849,-0.407978719
"CD53",-0.0407639553370119,0.115313082047582,0.50259798,-0.486380252
"CD55",-0.0683687488803056,0.1378579661246,0.626121168,-1.090159102
"CD58",-0.115941155489813,0.136715966253698,0.330925625,-0.98557922
"CD59",0.0772499823471986,0.0960403145174773,0.536567524,-0.426865645
"CD5L",-0.0800408337232598,0.109168714531177,0.4221391,-0.53378373
"CD6",0.039237330950764,0.134846587961151,0.740838425,-0.551976456
"CD63",-0.17055131661545,0.0962087187067751,0.270635953,-0.546696158
"CD68",-0.0618023546018676,0.105844946165574,0.31855026,-0.461945845
"CD69",0.0795897241757216,0.112018209247589,0.542929983,-0.324356359
"CD7",-0.10839676652292,0.122981612613743,0.701767113,-0.665079633
"CD70",0.0551029534949066,0.0935286924427885,0.466726603,-0.27035689
"CD72",0.0033167138098472,0.113074865348377,0.439587411,-0.581660756
"CD74",0.0212761229702886,0.101790352900278,0.529686211,-0.535544854
"CD79A",0.136283603965195,0.141914157868421,0.613305572,-1.398656089
"CD79B",-0.0556465855458404,0.159016053572905,0.383887187,-1.272854516
"CD80",0.0473509601816638,0.105103793374196,0.391317906,-0.471691712
"CD81",0.061256093385399,0.119742202230261,0.468331731,-0.970783794
"CD82",0.0493170456672326,0.124900384378208,0.504110494,-0.568432647
"CD83",-0.0665079653268251,0.102132290992826,0.35661297,-0.447735134
"CD84",0.0571685539244482,0.108103004472401,0.430516154,-0.35290717
"CD86",-0.0186364947020374,0.11479771611969,0.573233305,-0.624020067
"CD8A",-0.0302989472325976,0.121667053989911,0.998436933,-0.537266855
"CD9",-0.0732384859711375,0.115208129249712,0.407720933,-0.519047653
"CD93",0.0769524997495755,0.105548046352675,0.552065734,-0.34539493
"CD96",-0.098035889934635,0.10176349041319,0.260457586,-0.543318691
"CD99L2",0.0237727526341256,0.0853880865488135,0.733311545,-0.302268089
"CDA",0.108048003955857,0.0971337014382898,0.467051093,-0.483650742
"CDADC1",-0.0357565046528014,0.115763028742962,0.565488443,-0.540628606
"CDAN1",-0.837339071110357,0.529297260335651,0.737448705,-2.294712239
"CDC123",-1.87232164081664,0.339017651312952,-0.309306436,-2.978597135
"CDC14A",0.0305840076281834,0.10384895620142,0.501816959,-0.391892227
"CDC14B",-0.0659676767359932,0.119689306766224,0.51848659,-0.616552025
"CDC16",-2.26319500892954,0.38632194018615,-0.689341918,-3.624473189
"CDC20",-2.0323491434202,0.334292137904047,-1.008334327,-4.085325625
"CDC20B",-0.0707365303421053,0.10954312626276,0.464027641,-0.589519549
"CDC23",-2.19201203146859,0.365480157341136,-0.934138222,-3.461397593
"CDC25A",-0.283288272302207,0.157617343674991,0.161229603,-1.32067485
"CDC25B",-0.328117202862479,0.226910107019512,0.24762643,-1.474103852
"CDC25C",-0.0439194329660441,0.112073506519706,0.507646026,-0.501486913
"CDC26",-0.770272912438879,0.231800899909346,0.096191236,-1.800606429
"CDC27",-2.660252933573,0.29216756284906,-0.584747142,-4.472087401
"CDC34",0.039638942614601,0.11495258808705,0.459309236,-0.457143877
"CDC37",-1.15457120444228,0.292980660011186,-0.276923672,-2.381139842
"CDC37L1",0.0648422426222411,0.139497888169564,0.769163006,-0.890053025
"CDC40",-0.943387900731749,0.25939393297507,-0.270256308,-2.061524259
"CDC42",-1.03268244020883,0.411688554454051,0.13811158,-2.515690198
"CDC42BPA",-0.0614856609456706,0.0974854889844556,0.274705103,-0.465321682
"CDC42BPB",-0.0415447264516129,0.120555600172178,0.409683917,-0.577262986
"CDC42BPG",-0.0759656651816638,0.136362856157756,0.342397606,-1.301728027
"CDC42EP1",0.0640196300891341,0.115748313865209,0.689347292,-0.422081533
"CDC42EP2",-0.217489143578098,0.135918846035941,0.173422678,-0.922834461
"CDC42EP3",0.130746162016978,0.108002764709045,0.512169696,-0.406635425
"CDC42EP4",-0.0667254256893039,0.116286295497729,0.539666146,-0.471861813
"CDC42EP5",0.0172041629202037,0.129094024569418,0.584631044,-0.522020608
"CDC42SE1",-0.3091870935,0.15322827877683,0.347269067,-0.945731872
"CDC42SE2",0.00619136007809847,0.109595503298229,0.461631113,-0.47654451
"CDC45",-2.1362446105764,0.419240570645805,-0.075620106,-3.395127795
"CDC5L",-1.6672489709618,0.348596060172297,-0.666597417,-3.490233863
"CDC6",-1.36155656121053,0.282167916364025,-0.534607376,-3.673093448
"CDC7",-2.22966012113922,0.300912344897088,-1.068832685,-3.261744557
"CDC73",-1.37782142943463,0.244103247524047,-0.609049291,-2.531945825
"CDCA2",-0.160272068634975,0.118250101777092,0.268665618,-0.671340318
"CDCA3",-0.347651028943124,0.226785492476813,0.539897025,-1.500212499
"CDCA4",0.0903721218921902,0.101565133386587,0.49368209,-0.429692132
"CDCA5",-0.887063557702037,0.321951621397502,-0.030876568,-2.311109411
"CDCA7",0.0478834728862479,0.0861001229312927,0.319168233,-0.243877482
"CDCA7L",0.00806622723174873,0.0982700252140159,0.401796436,-0.360769078
"CDCA8",-1.42890672501188,0.356509760254211,0.070411567,-2.876352079
"CDCP1",0.0274556115594227,0.125469537357531,0.62153415,-0.466626485
"CDCP2",-0.15480378601528,0.114331066207832,0.32212076,-0.671721542
"CDH1",-0.0923316548293718,0.200198607274398,1.176655524,-1.643052146
"CDH10",0.0648604736078098,0.106002117959851,0.491129134,-0.58463378
"CDH11",-0.0794053198998302,0.133615321039985,0.481224565,-1.649495296
"CDH12",0.0861739678735144,0.103690745399682,0.460146318,-0.380860512
"CDH13",0.0231407180882852,0.0925784050198018,0.453822899,-0.286130109
"CDH15",0.0079886430466893,0.169229633009941,0.54415626,-0.567993876
"CDH16",0.0279609361332767,0.101818396454132,0.428670371,-0.443490704
"CDH17",-0.0545147088166384,0.101630032943457,0.380109089,-0.564018991
"CDH18",0.0305499210764007,0.108067320966008,0.564083836,-0.409403027
"CDH19",0.0274118998191851,0.141162360051132,0.842597737,-0.411668403
"CDH2",-0.116883411583192,0.247573667993414,0.878984119,-1.694408719
"CDH20",0.17570574675382,0.0898276206277091,0.569639293,-0.233587456
"CDH22",0.0421988396774194,0.110867160037808,0.486649834,-0.432963139
"CDH23",-0.0897484881494058,0.100674132190665,0.300779247,-0.527091109
"CDH24",-0.179646410388795,0.123588556379537,0.210657226,-0.811064607
"CDH26",0.0305799636400679,0.126256432925589,0.441996672,-0.524526473
"CDH3",-0.0155460946561969,0.101286688575004,0.612601458,-0.623384045
"CDH4",0.0333696647597623,0.110083261292931,0.402654133,-0.671869736
"CDH5",-0.0876143835967742,0.131376861343192,0.578885096,-0.695640271
"CDH6",0.0709223836332767,0.113578954384167,0.613023965,-0.858626114
"CDH7",0.0774202820263158,0.0996734076954066,0.4676604,-0.406425826
"CDH8",0.0803055116137521,0.103732005707714,0.490876713,-0.305981103
"CDH9",0.0556765691680815,0.0987815463505077,0.377055167,-0.281970749
"CDHR1",-0.0305805884202037,0.114318755586899,0.426738495,-0.395323439
"CDHR2",0.0187510141468591,0.131610831981213,0.657672037,-0.477892892
"CDHR3",0.0466416366383701,0.10950813080249,0.624511029,-0.422407125
"CDHR4",-0.0657670747657046,0.103925499920953,0.423775943,-0.543573832
"CDHR5",0.00749104424448217,0.0954890485542284,0.356874926,-0.497776785
"CDIN1",-0.386429966539049,0.277466000328575,0.167880126,-2.362265723
"CDIP1",-0.0821678638344652,0.0901113623695037,0.218513017,-0.575219461
"CDIPT",-0.560627960619694,0.372488543211197,0.640197596,-1.904513332
"CDK1",-2.37087994490407,0.444180737249556,-0.794394072,-3.911554765
"CDK10",-0.0929234440110357,0.138872185972867,0.441399275,-0.753719778
"CDK12",-0.690708803039049,0.200840020204672,-0.063757357,-1.687972573
"CDK13",-0.0900840981001698,0.235690895492805,0.754878828,-1.062645292
"CDK14",0.0918207895993209,0.11082650348633,0.693684511,-0.468962373
"CDK15",0.0566947475755518,0.106921615483155,0.523684445,-0.439932908
"CDK16",-0.0380541829235993,0.0976632534984841,0.446321592,-0.457772704
"CDK17",-0.0499270696714771,0.108190498986909,0.428137895,-0.426776355
"CDK18",0.0173622331298812,0.100566240233922,0.512718132,-0.452684852
"CDK19",0.0622977011816638,0.105671850928558,0.890951437,-0.440816107
"CDK2",-0.677623431202037,0.337977413533043,0.051274397,-2.742467384
"CDK20",-0.0212924783293718,0.0961663983633419,0.292943101,-0.427771933
"CDK2AP1",-0.175422866423599,0.126065494043469,0.281348692,-0.754928443
"CDK2AP2",-0.200786675419355,0.149955851909572,0.360606082,-0.85684949
"CDK3",-0.117268603537351,0.097568722884608,0.297673571,-0.53162503
"CDK4",-0.764634012173175,0.501936979079274,0.107300706,-3.655792749
"CDK5",-0.0554763561129032,0.148735926949752,0.5712289,-0.642715988
"CDK5R1",-0.0239277150789474,0.117343256492481,0.360503375,-0.765649022
"CDK5R2",-0.0598650649719864,0.107868376106261,0.333734101,-0.732652646
"CDK5RAP1",0.000719287302207131,0.11333377488855,0.43925484,-0.513687759
"CDK5RAP2",-0.0975143423123939,0.152275660810274,0.452797431,-0.829157584
"CDK5RAP3",-0.349217392987267,0.168575395600795,0.170600473,-1.012108675
"CDK6",-0.588182714988964,0.48166077440618,0.227139892,-2.560214347
"CDK7",-1.76894460808829,0.335123274860355,-0.35874461,-2.893067838
"CDK8",-0.0571026171443124,0.245175047396356,0.750712112,-1.341015544
"CDK9",-1.44800017211375,0.258478026875808,-0.266100067,-2.464233887
"CDKAL1",-0.0177162004482173,0.119529228083832,0.416854316,-0.716397928
"CDKL1",-0.00409342826061121,0.0995918495976681,0.507795264,-0.378822324
"CDKL2",0.0498432707767402,0.115413443615935,0.47007934,-0.577976321
"CDKL3",-0.0931509535865874,0.119577982497056,0.496837272,-0.636310301
"CDKL4",-0.00888274907470289,0.115604073587828,0.428964386,-0.764592654
"CDKL5",0.0468194039719864,0.101385340324052,0.467404461,-0.421726516
"CDKN1A",0.289435974435484,0.251214976363008,1.85597478,-0.190388961
"CDKN1B",0.0328992876315789,0.17725642926181,1.203041688,-0.665310039
"CDKN1C",0.0878298904465195,0.129689133955624,0.752203338,-0.408822815
"CDKN2A",0.162251774221562,0.171533053166608,1.61202304,-0.490624467
"CDKN2AIP",-0.0905315183404075,0.170920474370134,0.514477493,-0.845078439
"CDKN2AIPNL",-0.146688091893888,0.177031212686292,0.572012283,-1.031960983
"CDKN2B",0.0685386070585198,0.153399064385023,0.721346655,-0.536846213
"CDKN2C",0.281369205657046,0.127363301477454,0.957591634,-0.129447702
"CDKN2D",-0.0551683672487267,0.111370389139044,0.434573204,-0.512351619
"CDKN3",0.00479559494991511,0.102650656201054,0.369987385,-0.543697924
"CDNF",0.0669584814269949,0.125744678908198,0.549368503,-0.578475423
"CDO1",0.027187679336163,0.0902830505007165,0.368990694,-0.402129151
"CDON",-0.04207123863073,0.117822385957376,0.36831861,-0.623994893
"CDPF1",0.0178313651018676,0.129585746897167,0.503362557,-0.474816033
"CDR2",-0.0290656161247878,0.0886483935764904,0.308280985,-0.410868249
"CDR2L",-0.0549373628293718,0.0988399458592918,0.333102222,-0.483472718
"CDRT15",-0.134202887156197,0.115037052560352,0.283081625,-1.142508779
"CDRT15L2",-0.0573831193005093,0.118609435538038,0.407685193,-0.633078338
"CDS1",-0.0831550828327674,0.106961619202972,0.387116263,-0.522102482
"CDS2",-0.407567711372666,0.275148185920545,0.213471322,-1.933610373
"CDSN",-0.0665924061443124,0.105118199618656,0.337191013,-0.435766613
"CDT1",-1.77137107354499,0.307459225167328,-0.254100065,-3.25219055
"CDV3",-0.146493226740238,0.125414754759524,0.283706457,-0.614577313
"CDX1",0.0821220983166384,0.0910865301861947,0.420024157,-0.535261334
"CDX2",-0.0616232656324278,0.167737719829063,0.607108269,-1.329349192
"CDX4",-0.105684490074703,0.100633634361818,0.353481584,-0.581076069
"CDYL",-0.0133367849643464,0.161420635658356,0.526090083,-0.687528612
"CDYL2",0.00886173089303905,0.104778639249423,0.535530844,-0.422494689
"CEACAM1",0.0485932902478778,0.0873786663846397,0.456370726,-0.317344843
"CEACAM16",0.00729555256112054,0.131541841791618,0.521157208,-0.677514155
"CEACAM19",0.124189807948217,0.103705775264944,0.535247233,-0.612050455
"CEACAM21",0.0627874881544992,0.098883521210391,0.485870585,-0.320652435
"CEACAM3",0.0180734294151104,0.118716360744991,0.459816172,-0.467782596
"CEACAM4",-0.019313464311545,0.112587903933455,0.448607912,-0.419749789
"CEACAM5",-0.00820780844397283,0.0961757837372181,0.43054348,-0.381702235
"CEACAM6",-0.215151229129032,0.137093671255734,0.361042105,-0.838496098
"CEACAM7",0.0704349160594227,0.154679681861822,1.030706722,-0.637123347
