ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalues,rank,leading_edge,core_enrichment
REACTOME_NONSENSE_MEDIATED_DECAY_NMD,REACTOME_NONSENSE_MEDIATED_DECAY_NMD,44,-0.603766168,-5.004088498,0.004975124,0.031266432,0.020969181,206,"tags=82%, list=16%, signal=71%",RPL26/RBM8A/RPLP1/RPL37/RPL35/RPL7/RPL36A/RPS28/RPL30/RPS5/RPS17/RPS24/RPL13A/RPS27A/RPL14/RPL24/RPL36/RPL37A/RPS14/RPL7A/RPL8/RPS7/RPS16/RPS23/RPL32/RPS3/RPL6/RPL5/FAU/RPS19/RPL21/RPL23/RPS3A/RPS20/RPL17
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,44,-0.587958688,-4.873074159,0.004975124,0.031266432,0.020969181,182,"tags=80%, list=14%, signal=71%",RPLP1/EIF2S2/RPL37/RPL35/RPL7/RPL36A/RPS28/RPL30/RPS5/RPS17/RPS24/RPL13A/RPS27A/RPL14/RPL24/RPL36/RPL37A/RPS14/RPL7A/RPL8/RPS7/RPS16/RPS23/RPL32/RPS3/RPL6/RPL5/FAU/RPS19/RPL21/RPL23/RPS3A/RPS20/RPL17
REACTOME_SELENOAMINO_ACID_METABOLISM,REACTOME_SELENOAMINO_ACID_METABOLISM,49,-0.681688174,-5.965421498,0.005,0.031295547,0.020988707,182,"tags=86%, list=14%, signal=77%",RPLP1/RPL37/RPL35/RPL7/RPL36A/RPS28/RPL30/EPRS1/LARS1/QARS1/RPS5/RPS17/RPS24/KARS1/RPL13A/MARS1/RPS27A/RPL14/IARS1/RPL24/RPL36/RPL37A/DARS1/RPS14/RPL7A/RPL8/RPS7/RPS16/RPS23/RPL32/RPS3/RPL6/RPL5/FAU/SARS1/RPS19/RPL21/RPL23/RPS3A/RPS20/RPL17
DODD_NASOPHARYNGEAL_CARCINOMA_UP,DODD_NASOPHARYNGEAL_CARCINOMA_UP,45,0.291123199,1.966592019,0.005025126,0.031325985,0.02100912,353,"tags=51%, list=27%, signal=39%",ARNT/CTNNA1/NF1/BCAR1/UGCG/POU2AF1/RUNX1/PXN/SPTLC2/MTF1/RNH1/ERBB2/ZBTB7A/BCL6/NFE2L2/MEF2C/PRKAR1A/KLF5/STK40/ITPK1/TADA2B/MUC20/TTC7A
FEVR_CTNNB1_TARGETS_UP,FEVR_CTNNB1_TARGETS_UP,43,0.28626357,1.903640063,0.005082592,0.031556978,0.021164038,476,"tags=60%, list=37%, signal=40%",CDKN1A/ITGA3/GNA13/KCTD5/UGCG/ELMO2/DOCK5/MTF1/FDFT1/SLC2A1/PARD6B/JUNB/SOCS3/BCL6/MARK2/CAP1/SURF4/PRKAR1A/ITGB5/CDS2/SLC20A1/UGP2/GRK2/JUN/LMNA/SUCO
REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,52,-0.592016426,-5.393943425,0.005128205,0.031712821,0.021268556,206,"tags=81%, list=16%, signal=71%",RPL26/RBM8A/RPLP1/ELOB/ELOC/RPL37/RPL35/RPL7/RPL36A/PSMC2/RPS28/PSMA4/RPL30/RPS5/RPS17/RPS24/RPL13A/RPS27A/RPL14/RPL24/RPL36/RPL37A/RPS14/RPL7A/RPL8/RPS7/RPS16/RPS23/RPL32/RPS3/RPL6/RPL5/FAU/RPS19/RPL21/RPL23/RPS3A/RPS20/PSMB3/PSMA6/RPL17
WP_INTEGRATED_BREAST_CANCER_PATHWAY,WP_INTEGRATED_BREAST_CANCER_PATHWAY,39,0.301677088,1.910430087,0.005221932,0.032163773,0.021570992,347,"tags=51%, list=27%, signal=39%",TGFBR1/TP53/TSC1/PTEN/TSC2/CDH1/NF1/BRAF/UBE2F/SMAD7/MAPK1/EGFR/BMPR1A/AHR/E2F1/STK11/CTNNB1/FADD/FOSL1/CDC25B
BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_A,BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_A,35,0.324072923,1.97666531,0.005263158,0.032289056,0.021655015,341,"tags=54%, list=26%, signal=41%",ATP2B1/CDH1/GATA3/ASCL1/DOCK5/TEAD1/RNH1/PPP2R2A/RABIF/KCTD10/BCL6/ZEB2/GNPNAT1/DPH1/MEF2C/PIK3R1/EMC6/PTCD1/FOSL1
REACTOME_HIV_INFECTION,REACTOME_HIV_INFECTION,51,-0.256178786,-2.277999873,0.005347594,0.03267739,0.021915455,529,"tags=71%, list=41%, signal=44%",NELFCD/NUP50/NUP35/POM121C/NUP58/AP2M1/GTF2H4/TAF2/NUP62/TAF10/HMGA1/NPM1/NDC1/UBAP1/PPIA/NMT1/ATP6V1H/SEM1/GTF2F2/POLR2K/XRCC5/ELOB/ELOC/GTF2E2/PSMC2/PSMA4/SKP1/VPS28/POLR2G/RPS27A/CDK7/POLR2H/BANF1/PSMB3/PSMA6
FARMER_BREAST_CANCER_BASAL_VS_LULMINAL,FARMER_BREAST_CANCER_BASAL_VS_LULMINAL,28,0.36050743,2.017541162,0.005434783,0.033011264,0.022139371,548,"tags=71%, list=42%, signal=42%",GATA3/KRT18/UGCG/GLS/SPTLC2/SLC16A1/CCNE1/SREBF1/MYB/FASN/PRKAR1A/ITGB5/KLF5/NDUFAF4/CCNC/FOXM1/PDSS1/TFAP2A/E2F3/SYNCRIP
WP_PANCREATIC_ADENOCARCINOMA_PATHWAY,WP_PANCREATIC_ADENOCARCINOMA_PATHWAY,22,0.403642323,2.039951172,0.005517241,0.033011264,0.022139371,627,"tags=86%, list=48%, signal=45%",CDKN1A/TGFBR1/TP53/BRAF/PAK2/ERBB2/IKBKG/RAF1/MAPK1/EGFR/E2F1/PIK3R1/PIK3CB/PIK3CA/CDK6/E2F3/RAC3/CCND1/RELA
REACTOME_INFLUENZA_INFECTION,REACTOME_INFLUENZA_INFECTION,54,-0.494443296,-4.548984355,0.005555556,0.033011264,0.022139371,483,"tags=89%, list=37%, signal=58%",NUP35/RPL28/POM121C/NUP58/RPL22/NUP62/NDC1/RPL10/GTF2F2/POLR2K/RPL26/RPLP1/RPL37/RPL35/RPL7/RPL36A/RPS28/RPL30/CPSF4/RPS5/RPS17/RPS24/RPL13A/POLR2G/RPS27A/POLR2H/RPL14/RPL24/RPL36/RPL37A/RPS14/RPL7A/RPL8/RPS7/RPS16/RPS23/RPL32/RPS3/RPL6/RPL5/FAU/RPS19/RPL21/RPL23/RPS3A/RPS20/RPL17
KEGG_GLIOMA,KEGG_GLIOMA,21,0.411620219,2.028902479,0.005578801,0.033011264,0.022139371,314,"tags=62%, list=24%, signal=48%",CDKN1A/TP53/PTEN/BRAF/SHC1/SOS1/RAF1/MAPK1/EGFR/E2F1/NRAS/PIK3R1/PIK3CB
KEGG_MELANOMA,KEGG_MELANOMA,21,0.412193195,2.031726716,0.005578801,0.033011264,0.022139371,314,"tags=62%, list=24%, signal=48%",CDKN1A/TP53/PTEN/CDH1/BRAF/RAF1/FGFR1/MAPK1/EGFR/E2F1/NRAS/PIK3R1/PIK3CB
ZWANG_CLASS_3_TRANSIENTLY_INDUCED_BY_EGF,ZWANG_CLASS_3_TRANSIENTLY_INDUCED_BY_EGF,21,0.415725261,2.049136496,0.005578801,0.033011264,0.022139371,184,"tags=52%, list=14%, signal=46%",TP63/UGCG/FOXA1/FERMT2/RUNX1/MTF1/SLC2A1/JUNB/SOCS3/SMAD7/TGIF1
KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_OXIDATIVE_PHOSPHORYLATION,56,-0.250370012,-2.367707687,0.005586592,0.033011264,0.022139371,936,"tags=96%, list=72%, signal=28%",NDUFA3/NDUFA2/NDUFC1/NDUFA10/NDUFA4/NDUFC2/NDUFB2/SDHD/NDUFS8/UQCR10/NDUFA1/COX7C/ATP5PO/UQCRB/NDUFB6/NDUFS5/NDUFB8/ATP5MG/NDUFA11/COX4I1/NDUFA8/NDUFA6/ATP5ME/NDUFA9/UQCRC2/NDUFS3/NDUFB7/COX6A1/ATP5PB/NDUFB3/NDUFS2/NDUFS7/COX5A/COX11/NDUFB9/COX6C/NDUFB10/CYC1/ATP5F1D/COX7B/NDUFS1/ATP5F1C/COX17/ATP5F1A/ATP5F1B/ATP5MF/ATP5F1E/SDHC/ATP6AP1/ATP6V1H/ATP6V1C1/ATP6V1F/ATP6V1B2
CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_5,CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_5,24,0.376022098,1.949011477,0.005602241,0.033011264,0.022139371,334,"tags=58%, list=26%, signal=44%",ATP2B1/GAB1/GOLGA7/NF1/ERBB2/CAB39/CCNE1/CAP1/RFK/AHR/RICTOR/MYH9/CTNNB1/SLC20A1
WP_NONSMALL_CELL_LUNG_CANCER,WP_NONSMALL_CELL_LUNG_CANCER,19,0.420461917,1.975421643,0.005673759,0.033011264,0.022139371,314,"tags=63%, list=24%, signal=49%",CDKN1A/TP53/BRAF/ERBB2/SOS1/RAF1/MAPK1/EGFR/E2F1/NRAS/PIK3R1/PIK3CB
REACTOME_CELLULAR_RESPONSE_TO_STARVATION,REACTOME_CELLULAR_RESPONSE_TO_STARVATION,58,-0.39496369,-3.722389343,0.005681818,0.033011264,0.022139371,196,"tags=64%, list=15%, signal=57%",RPL26/RPLP1/EIF2S2/RPL37/RPL35/RPL7/RPL36A/RPS28/RPL30/RPS5/RPS17/RPS24/ATP6V1B2/RPL13A/RPS27A/RPL14/RPL24/RPL36/RPL37A/RPS14/RPL7A/RPL8/RPS7/RPS16/RPS23/RPL32/RPS3/RPL6/RPL5/FAU/RPS19/RPL21/RPL23/RPS3A/RPS20/RPL17
REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE,REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE,58,-0.232224251,-2.188629229,0.005681818,0.033011264,0.022139371,506,"tags=67%, list=39%, signal=43%",TUBA1C/NUP35/TUBB4B/NUP58/VRK1/CENPO/CENPT/UBE2C/DYNLL1/CDC26/CENPI/NUP62/CCNB1/NDC1/CENPC/ANAPC2/KNL1/SEM1/CENPE/SGO1/FBXO5/MIS12/AHCTF1/RAD21/PSMC2/PSMA4/CDCA8/CENPK/MAD2L1/ANAPC1/DYNC1I2/RPS27A/ESPL1/AURKB/BANF1/CDC27/PSMB3/PSMA6
KEGG_HUNTINGTONS_DISEASE,KEGG_HUNTINGTONS_DISEASE,57,-0.222534426,-2.084078132,0.005747126,0.033011264,0.022139371,922,"tags=93%, list=71%, signal=28%",NDUFA2/NDUFC1/NDUFA10/NDUFA4/SP1/NDUFC2/NDUFB2/SDHD/NDUFS8/UQCR10/NDUFA1/COX7C/ATP5PO/UQCRB/NDUFB6/NDUFS5/NDUFB8/HDAC1/COX4I1/NDUFA8/RCOR1/NDUFA6/NDUFA9/UQCRC2/NDUFS3/NDUFB7/COX6A1/ATP5PB/NDUFB3/NDUFS2/NDUFS7/COX5A/NDUFB9/COX6C/NDUFB10/EP300/CYC1/ATP5F1D/COX7B/NDUFS1/ATP5F1C/AP2M1/VDAC1/ATP5F1A/ATP5F1B/ATP5F1E/SDHC/CYCS/SIN3A/POLR2K/POLR2G/POLR2H
REACTOME_SIGNALING_BY_MET,REACTOME_SIGNALING_BY_MET,20,0.423789842,2.024651197,0.005747126,0.033011264,0.022139371,351,"tags=65%, list=27%, signal=48%",GAB1/ITGA3/ITGB1/CRK/PTPN1/ARF6/SHC1/SH3GL1/SOS1/PTK2/NRAS/PIK3R1/MUC20
REACTOME_SIGNALING_BY_ROBO_RECEPTORS,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,57,-0.502808261,-4.70889705,0.005747126,0.033011264,0.022139371,206,"tags=74%, list=16%, signal=65%",RPL26/RBM8A/RPLP1/ELOB/ELOC/RPL37/RPL35/RPL7/RPL36A/PSMC2/RPS28/PSMA4/RPL30/RPS5/RPS17/RPS24/RPL13A/RPS27A/RPL14/RPL24/RPL36/RPL37A/RPS14/RPL7A/RPL8/RPS7/RPS16/RPS23/RPL32/RPS3/RPL6/RPL5/FAU/RPS19/RPL21/RPL23/RPS3A/RPS20/PSMB3/PSMA6/RPL17
REACTOME_HIV_TRANSCRIPTION_INITIATION,REACTOME_HIV_TRANSCRIPTION_INITIATION,11,-0.48262717,-2.016671446,0.005763689,0.033011264,0.022139371,529,"tags=82%, list=41%, signal=49%",TAF2/TAF10/GTF2F2/POLR2K/GTF2E2/POLR2G/CDK7/POLR2H
TIEN_INTESTINE_PROBIOTICS_2HR_DN,TIEN_INTESTINE_PROBIOTICS_2HR_DN,17,0.445107868,1.996172016,0.005763689,0.033011264,0.022139371,376,"tags=71%, list=29%, signal=51%",GOLGA7/FERMT2/PICALM/SOS1/WWTR1/RAF1/TMEM165/HSPA13/ATP2C1/MAP4K4/TIAL1/CHMP5
REACTOME_MRNA_SPLICING,REACTOME_MRNA_SPLICING,55,-0.413352652,-3.790256822,0.005847953,0.033011264,0.022139371,276,"tags=69%, list=21%, signal=57%",DDX5/HNRNPC/DDX42/HNRNPA1/GTF2F2/SRSF10/PDCD7/CPSF1/POLR2K/TFIP11/RBM8A/YBX1/PCBP2/DHX16/RBM22/PCBP1/CPSF4/SNRNP25/MTREX/LSM7/LSM8/POLR2G/LSM3/POLR2H/SNRPG/SF3B4/SF3B6/PRPF38A/SNU13/SF3A3/LSM2/SF3B5/PHF5A/SNRPA1/PUF60/SRSF3/SNRPD1
KEGG_ACUTE_MYELOID_LEUKEMIA,KEGG_ACUTE_MYELOID_LEUKEMIA,15,0.459921349,1.967936061,0.005873715,0.033011264,0.022139371,314,"tags=67%, list=24%, signal=51%",BRAF/RUNX1/TCF7L2/IKBKG/SOS1/RAF1/MAPK1/NRAS/PIK3R1/PIK3CB
WAMUNYOKOLI_OVARIAN_CANCER_LMP_DN,WAMUNYOKOLI_OVARIAN_CANCER_LMP_DN,15,0.449725783,1.924310731,0.005873715,0.033011264,0.022139371,418,"tags=73%, list=32%, signal=50%",ARNT/ATP2B1/RNF146/UFSP2/TAOK1/FERMT2/PRKAR1A/HSP90AB1/GET1/EPC2/UGP2
WP_REGULATION_OF_TOLLLIKE_RECEPTOR_SIGNALING_PATHWAY,WP_REGULATION_OF_TOLLLIKE_RECEPTOR_SIGNALING_PATHWAY,15,0.453675176,1.941209605,0.005873715,0.033011264,0.022139371,641,"tags=93%, list=49%, signal=48%",MAPK14/IKBKG/MAPK1/PIK3R1/FADD/PIK3CB/OTUD5/MAP3K7/RNF31/PIK3CA/JUN/MLST8/RELA/CCL4
PID_FCER1_PATHWAY,PID_FCER1_PATHWAY,13,0.506610618,2.038356934,0.006069803,0.033011264,0.022139371,461,"tags=85%, list=36%, signal=55%",PXN/PAK2/SHC1/IKBKG/SOS1/RAF1/MAPK1/PTK2/PIK3R1/PIK3CA/JUN
GOTTWEIN_TARGETS_OF_KSHV_MIR_K12_11,GOTTWEIN_TARGETS_OF_KSHV_MIR_K12_11,12,0.514087282,2.009486586,0.00610687,0.033011264,0.022139371,540,"tags=92%, list=42%, signal=54%",PICALM/MYB/RFK/SLC33A1/PTDSS1/POLE3/MUC20/TRIP13/RNF31/PIK3CA/E2F3
GUO_HEX_TARGETS_UP,GUO_HEX_TARGETS_UP,12,0.518040043,2.024937306,0.00610687,0.033011264,0.022139371,436,"tags=83%, list=34%, signal=56%",PTEN/PTPN1/PCM1/WWTR1/MARK2/CD2BP2/EXT1/LUC7L2/SP1/WDR26
IWANAGA_CARCINOGENESIS_BY_KRAS_UP,IWANAGA_CARCINOGENESIS_BY_KRAS_UP,12,0.55070559,2.152621809,0.00610687,0.033011264,0.022139371,243,"tags=67%, list=19%, signal=55%",LDLR/RUNX1/SLC16A1/SOX2/TADA1/SUPT7L/CREBBP/TEDC2
PID_ANGIOPOIETIN_RECEPTOR_PATHWAY,PID_ANGIOPOIETIN_RECEPTOR_PATHWAY,12,0.541873906,2.118100142,0.00610687,0.033011264,0.022139371,299,"tags=75%, list=23%, signal=58%",CDKN1A/ITGB1/CRK/PXN/SHC1/MAPK14/MAPK1/PTK2/PIK3R1
PID_IL4_2PATHWAY,PID_IL4_2PATHWAY,12,0.529405304,2.069362331,0.00610687,0.033011264,0.022139371,437,"tags=83%, list=34%, signal=56%",IRF4/SHC1/MAPK14/SOCS3/BCL6/MYB/PIK3R1/IRS2/SP1/PIK3CA
PID_KIT_PATHWAY,PID_KIT_PATHWAY,12,0.532785692,2.08257574,0.00610687,0.033011264,0.022139371,310,"tags=75%, list=24%, signal=58%",GAB1/PTEN/SNAI2/SHC1/SOS1/RAF1/CREBBP/PIK3R1/GSK3B
REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE,REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE,12,0.525013772,2.052196522,0.00610687,0.033011264,0.022139371,319,"tags=75%, list=25%, signal=57%",GAB1/SHC1/SOS1/FGFR1/MAPK1/NRAS/PIK3R1/PIK3CB/IRS2
REACTOME_PHOSPHOLIPID_METABOLISM,REACTOME_PHOSPHOLIPID_METABOLISM,12,0.563133271,2.201199668,0.00610687,0.033011264,0.022139371,474,"tags=92%, list=37%, signal=59%",PTEN/CSNK2A1/PI4KB/PIK3R1/PTDSS1/PIK3CB/CDS2/CEPT1/CHKA/PIK3CA/ARF1
WP_KIT_RECEPTOR_SIGNALING_PATHWAY,WP_KIT_RECEPTOR_SIGNALING_PATHWAY,12,0.544086475,2.126748726,0.00610687,0.033011264,0.022139371,299,"tags=75%, list=23%, signal=58%",SNAI2/CRK/SHC1/MAPK14/JUNB/SOS1/RAF1/MAPK1/PIK3R1
WP_MICRORNAS_IN_CARDIOMYOCYTE_HYPERTROPHY,WP_MICRORNAS_IN_CARDIOMYOCYTE_HYPERTROPHY,12,0.547941854,2.141818798,0.00610687,0.033011264,0.022139371,314,"tags=75%, list=24%, signal=57%",MAPK14/IKBKG/RAF1/ROCK2/MAPK1/PIK3R1/CTNNB1/GSK3B/PIK3CB
WP_SYNAPTIC_SIGNALING_PATHWAYS_ASSOCIATED_WITH_AUTISM_SPECTRUM_DISORDER,WP_SYNAPTIC_SIGNALING_PATHWAYS_ASSOCIATED_WITH_AUTISM_SPECTRUM_DISORDER,12,0.533240583,2.084353835,0.00610687,0.033011264,0.022139371,314,"tags=75%, list=24%, signal=57%",TSC1/PTEN/TSC2/NF1/MAPK1/NRAS/PIK3R1/GSK3B/PIK3CB
WP_TNF_RELATED_WEAK_INDUCER_OF_APOPTOSIS_TWEAK_SIGNALING_PATHWAY,WP_TNF_RELATED_WEAK_INDUCER_OF_APOPTOSIS_TWEAK_SIGNALING_PATHWAY,12,0.521772939,2.039528615,0.00610687,0.033011264,0.022139371,627,"tags=100%, list=48%, signal=52%",MAPK14/RAF1/MAPK1/CTNNB1/GSK3B/FADD/MAP3K7/TRAF2/JUN/HDAC1/BIRC2/RELA
REACTOME_RRNA_PROCESSING,REACTOME_RRNA_PROCESSING,61,-0.529129256,-5.146402184,0.006134969,0.033047605,0.022163744,219,"tags=75%, list=17%, signal=66%",TBL3/EXOSC4/RPL26/EXOSC6/BOP1/RPLP1/DHX37/RPL37/RPL35/RPL7/RPL36A/RPS28/IMP3/BUD23/RPL30/RPS5/MTREX/RPS17/RPS24/RPL13A/UTP4/RPS27A/TRMT112/RPL14/RPL24/RPL36/RPL37A/RPS14/RPL7A/RPL8/RPS7/RPS16/RPS23/RPL32/RPS3/RPL6/RPL5/FAU/SNU13/RPS19/RPL21/RPL23/RPS3A/RPS20/RPL17
NIKOLSKY_BREAST_CANCER_8Q12_Q22_AMPLICON,NIKOLSKY_BREAST_CANCER_8Q12_Q22_AMPLICON,15,-0.36476502,-1.780472339,0.00623053,0.033215168,0.022276122,223,"tags=60%, list=17%, signal=50%",POP1/PABPC1/POLR2K/ELOC/INTS8/VIRMA/RPL7/RPL30
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES,REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES,15,-0.376331379,-1.836929461,0.00623053,0.033215168,0.022276122,624,"tags=87%, list=48%, signal=46%",EIF4E2/PDE12/NUP50/NUP35/POM121C/NUP58/EIF4G2/NUP62/NDC1/ARIH1/UBE2N/RPS27A
REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA,REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA,15,-0.387972428,-1.893751153,0.00623053,0.033215168,0.022276122,409,"tags=73%, list=32%, signal=51%",SUZ12/H2BC21/H2BC15/H2BC9/H2BC13/H2AC20/H2BC6/H2BC11/H3-3A/H2BC4
PLASARI_TGFB1_TARGETS_10HR_UP,PLASARI_TGFB1_TARGETS_10HR_UP,10,0.554780069,1.979709515,0.006289308,0.0334133,0.022409002,341,"tags=80%, list=26%, signal=59%",TGFBR1/RUNX1/SLC2A1/JUNB/LRP8/UBE2G2/SLC20A1/FOSL1
REACTOME_CELL_CYCLE_CHECKPOINTS,REACTOME_CELL_CYCLE_CHECKPOINTS,67,-0.316610502,-3.266351208,0.006410256,0.033939234,0.022761725,402,"tags=67%, list=31%, signal=49%",CENPT/BRIP1/UBE2C/DYNLL1/CDC26/CLSPN/CENPI/DBF4/CCNB1/H2BC21/CDK2/CENPC/H2BC15/H2BC9/H2BC13/ANAPC2/KNL1/SEM1/MDM2/UBE2N/CENPE/RAD17/RAD9A/SGO1/H2BC6/PKMYT1/MCM4/H2BC11/MIS12/AHCTF1/PSMC2/PSMA4/CDCA8/CENPK/MAD2L1/ANAPC1/DYNC1I2/H2BC4/RPS27A/AURKB/RPA3/CDC27/PSMB3/PSMA6
DELACROIX_RARG_BOUND_MEF,DELACROIX_RARG_BOUND_MEF,35,0.311460243,1.89973495,0.006578947,0.034452328,0.023105837,553,"tags=69%, list=43%, signal=40%",HOXD13/G6PD/DUSP4/SHC1/YAP1/JUNB/WWTR1/ROCK2/COA3/STK11/FCHO2/OTUD5/CHKA/CNIH4/FURIN/SLC25A28/NDUFA4/MBNL1/NDUFS8/FUBP1/CERS2/RB1CC1/NDUFB8/PMM2
REACTOME_DNA_REPAIR,REACTOME_DNA_REPAIR,64,-0.255763388,-2.548002266,0.006578947,0.034452328,0.023105837,545,"tags=70%, list=42%, signal=43%",EP300/H2AX/USP10/REV1/FANCM/BAP1/FANCI/RAD51D/PPP4R2/RMI1/H2AZ1/GTF2H4/MAD2L2/BRIP1/DCLRE1B/CLSPN/ACTB/H2BC21/TERF2/USP7/CDK2/H2BC15/H2BC9/H2BC13/H2AC20/UBE2N/GPS1/TIPIN/ZNF830/POLR2K/RAD17/RAD9A/COPS8/XRCC5/H2BC6/H2BC11/UFD1/COPS5/H2BC4/POLR2G/RPS27A/CDK7/POLR2H/RPA3
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,64,-0.502543117,-5.006506247,0.006578947,0.034452328,0.023105837,133,"tags=69%, list=10%, signal=65%",RPL35/RPL7/RPL36A/PSMC2/RPS28/PSMA4/RPL30/EPRS1/LARS1/QARS1/RPS5/RPS17/RPS24/KARS1/RPL13A/MARS1/RPS27A/RPL14/IARS1/RPL24/RPL36/RPL37A/DARS1/RPS14/RPL7A/RPL8/RPS7/RPS16/RPS23/RPL32/RPS3/RPL6/RPL5/FAU/SARS1/RPS19/RPL21/RPL23/RPS3A/RPS20/PSMB3/PSMA6/RPL17
MASSARWEH_TAMOXIFEN_RESISTANCE_UP,MASSARWEH_TAMOXIFEN_RESISTANCE_UP,30,0.340895842,1.968691835,0.006596306,0.034452328,0.023105837,436,"tags=63%, list=34%, signal=43%",ATP2B1/GAB1/TAPT1/FERMT2/DOCK5/REXO2/ERBB2/CAB39/CCNE1/TM9SF3/ROCK2/BCL6/RICTOR/SLC20A1/TADA2B/MTERF4/CHP1/GOLT1B/WDR26
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,68,-0.389220107,-3.966494702,0.006622517,0.034472763,0.023119542,483,"tags=79%, list=37%, signal=53%",NUP35/POM121C/TRA2B/NUP58/ZRSR2/SRSF6/CCAR1/LSM6/CSTF2/NUP62/NDC1/WTAP/SYF2/DDX5/HNRNPC/NXF1/DDX42/HNRNPA1/GTF2F2/SRSF10/PDCD7/CPSF1/POLR2K/THOC3/TFIP11/RBM8A/YBX1/PCBP2/DHX16/RBM22/PCBP1/CPSF4/SNRNP25/MTREX/THOC2/LSM7/LSM8/POLR2G/LSM3/POLR2H/SNRPG/SF3B4/SF3B6/PRPF38A/SNU13/SF3A3/LSM2/SF3B5/PHF5A/SNRPA1/PUF60/SRSF3/SNRPD1
REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE,REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE,19,-0.378682063,-2.117248175,0.006734007,0.034935485,0.023429872,378,"tags=74%, list=29%, signal=53%",CDC26/CDK2/ANAPC2/SEM1/MCM4/PSMC2/PSMA4/SKP1/ANAPC1/RPS27A/CDC27/PSMB3/PSMA6
REACTOME_TP53_REGULATES_METABOLIC_GENES,REACTOME_TP53_REGULATES_METABOLIC_GENES,29,0.346361392,1.959681899,0.006811989,0.035176337,0.023591402,737,"tags=90%, list=57%, signal=40%",TP53/TSC1/PTEN/TP63/TSC2/GLS/G6PD/COX18/RRAGC/SCO2/NDUFA4/RRAGA/TXNRD1/COX7C/COX19/PRDX1/COX4I1/GPI/MLST8/LAMTOR3/YWHAE/COX6A1/LAMTOR4/COX5A/COX11/COX6C
REACTOME_TRNA_PROCESSING,REACTOME_TRNA_PROCESSING,25,-0.345130979,-2.227723673,0.006825939,0.035176337,0.023591402,558,"tags=80%, list=43%, signal=47%",RTRAF/NUP50/NUP35/RTCB/POM121C/NUP58/CSTF2/NUP62/XPOT/NDC1/THG1L/RPP21/CPSF1/POP1/POP5/EPRS1/TRNT1/CPSF4/TRMT112
VECCHI_GASTRIC_CANCER_EARLY_UP,VECCHI_GASTRIC_CANCER_EARLY_UP,71,-0.198465659,-2.083144452,0.006993007,0.035917571,0.024088519,553,"tags=66%, list=43%, signal=40%",KIF18B/MRPL13/CYC1/NELFCD/CEP55/PTMA/DSCC1/SLC39A10/FANCI/KIF20A/SKP2/TIMM13/NUP58/SMARCE1/ASPM/HMGB1/KIF14/BRIP1/UBE2C/MRPS16/ESCO2/IFITM3/HMGA1/CCNB1/NPM1/CKS1B/NCAPG2/KNL1/AATF/POP1/KIF4A/RRS1/THOC3/MCM4/AURKA/MZT1/GINS4/CENPK/MAD2L1/VARS1/POLR2G/UTP4/RPL8/RPA3/SNRPD1/HSPE1
PID_ERBB1_DOWNSTREAM_PATHWAY,PID_ERBB1_DOWNSTREAM_PATHWAY,23,0.378774267,1.9329641,0.007032349,0.036000037,0.024143826,509,"tags=74%, list=39%, signal=46%",GAB1/BRK1/BRAF/PPP2R2A/SOS1/RAF1/MAPK1/EGFR/NRAS/MEF2C/RICTOR/PIK3R1/PIK3CB/PIK3CA/JUN/ARPC3/NCKAP1
WP_SENESCENCE_AND_AUTOPHAGY_IN_CANCER,WP_SENESCENCE_AND_AUTOPHAGY_IN_CANCER,18,0.435011625,2.017407389,0.007072136,0.036084231,0.024200291,347,"tags=67%, list=27%, signal=50%",CDKN1A/TP53/PTEN/BRAF/AMBRA1/KMT2A/MAPK14/RAF1/MAPK1/E2F1/GSK3B/CDC25B
