ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalues,rank,leading_edge,core_enrichment,ids
WP_DNA_DAMAGE_RESPONSE_ONLY_ATM_DEPENDENT,WP_DNA_DAMAGE_RESPONSE_ONLY_ATM_DEPENDENT,29,0.53911236,3.008629043,0.001264223,0.021051198,0.012570233,419,"tags=83%, list=32%, signal=57%",CDKN1A/PTEN/PIK3R1/TP53/GSK3B/SHC1/MAPK1/TCF7L2/ERBB2/CCND3/BCL6/NRAS/SOS1/FOSL1/JUN/MAP3K7/PIK3CB/LDLR/APC/CTNNB1/PIK3CA/CCND2/RAC3/CCND1,43
WP_GASTRIN_SIGNALING_PATHWAY,WP_GASTRIN_SIGNALING_PATHWAY,29,0.441784146,2.465468634,0.001264223,0.021051198,0.012570233,373,"tags=69%, list=29%, signal=50%",CDKN1A/CDH1/BCAR1/PIK3R1/GSK3B/ITGB1/MEF2C/SHC1/PTK2/MAPK1/SOS1/EGFR/RAF1/JUN/CRK/MAPK14/PXN/PTPN11/CTNNB1/PIK3CA,44
KEGG_CHRONIC_MYELOID_LEUKEMIA,KEGG_CHRONIC_MYELOID_LEUKEMIA,27,0.456104001,2.469203923,0.001293661,0.021051198,0.012570233,505,"tags=81%, list=39%, signal=51%",CDKN1A/TGFBR1/PIK3R1/TP53/BRAF/SHC1/MAPK1/RUNX1/NRAS/SOS1/E2F1/RAF1/CRK/PIK3CB/PTPN11/E2F3/HDAC1/PIK3CA/CCND1/IKBKG/CDK6/CRKL,45
SMID_BREAST_CANCER_BASAL_DN,SMID_BREAST_CANCER_BASAL_DN,27,0.509556481,2.758578875,0.001293661,0.021051198,0.012570233,571,"tags=93%, list=44%, signal=53%",KRT18/MON2/GATA3/FASN/UGCG/NF1/DUSP4/ASCL1/SPTLC2/COQ7/ERBB2/SREBF1/MSL1/ERBB3/ACSL3/MYB/MED24/COG7/DLG5/CCND1/ALG12/ACACA/SLC4A7/IGF1R/ZMYND8,46
WP_MITOCHONDRIAL_COMPLEX_I_ASSEMBLY_MODEL_OXPHOS_SYSTEM,WP_MITOCHONDRIAL_COMPLEX_I_ASSEMBLY_MODEL_OXPHOS_SYSTEM,27,0.548202928,2.967798612,0.001293661,0.021051198,0.012570233,556,"tags=96%, list=43%, signal=56%",NDUFAF4/NDUFAF6/FOXRED1/NDUFC1/NDUFA3/NDUFAF3/NDUFA10/NDUFV2/NDUFA2/NDUFAF1/NDUFS3/NDUFC2/NDUFB8/NDUFAF7/NDUFA8/NDUFS2/NDUFB7/NDUFB11/NDUFB2/NDUFB6/NDUFA1/NDUFB3/NDUFA6/NDUFS1/NDUFB10/NDUFS5,47
KEGG_CHEMOKINE_SIGNALING_PATHWAY,KEGG_CHEMOKINE_SIGNALING_PATHWAY,24,0.509917755,2.63836609,0.001297017,0.021051198,0.012570233,505,"tags=88%, list=39%, signal=54%",ROCK2/PARD3/BCAR1/PIK3R1/BRAF/GSK3B/SHC1/PTK2/MAPK1/CSK/NRAS/SOS1/RAF1/GRK2/CRK/PIK3CB/PXN/PIK3CA/IKBKG/CCL4/CRKL,48
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,26,0.52374793,2.797747154,0.001297017,0.021051198,0.012570233,373,"tags=77%, list=29%, signal=56%",GNA13/STXBP3/BCAR1/PIK3R1/PTPN1/SHC1/PTK2/MAPK1/CSK/STX4/CAP1/SOS1/MANF/RAF1/CRK/PIK3CB/TLN1/MAPK14/PTPN11/PIK3CA,49
REACTOME_SIGNALING_BY_VEGF,REACTOME_SIGNALING_BY_VEGF,24,0.460930234,2.384899694,0.001297017,0.021051198,0.012570233,373,"tags=71%, list=29%, signal=51%",ROCK2/BRK1/BCAR1/PIK3R1/ELMO2/PAK2/CTNNA1/PTK2/RICTOR/NRAS/ITGAV/CRK/PIK3CB/MAPK14/PXN/CTNNB1/PIK3CA,50
WP_ANGIOPOIETIN_LIKE_PROTEIN_8_REGULATORY_PATHWAY,WP_ANGIOPOIETIN_LIKE_PROTEIN_8_REGULATORY_PATHWAY,24,0.593875056,3.072769664,0.001297017,0.021051198,0.012570233,294,"tags=79%, list=23%, signal=62%",MAP4K4/FASN/PIK3R1/PTPN1/GSK3B/SHC1/TSC2/TSC1/MAPK1/RICTOR/SLC2A1/CAP1/SREBF1/SOS1/RAF1/MAP3K7/CRK/PIK3CB/MAPK14,51
WP_CHEMOKINE_SIGNALING_PATHWAY,WP_CHEMOKINE_SIGNALING_PATHWAY,24,0.509917755,2.63836609,0.001297017,0.021051198,0.012570233,505,"tags=88%, list=39%, signal=54%",ROCK2/PARD3/BCAR1/PIK3R1/BRAF/GSK3B/SHC1/PTK2/MAPK1/CSK/NRAS/SOS1/RAF1/GRK2/CRK/PIK3CB/PXN/PIK3CA/IKBKG/CCL4/CRKL,52
WP_ENDOMETRIAL_CANCER,WP_ENDOMETRIAL_CANCER,24,0.581500082,3.008740292,0.001297017,0.021051198,0.012570233,419,"tags=88%, list=32%, signal=60%",CDKN1A/CDH1/PTEN/PIK3R1/TP53/BRAF/GSK3B/CTNNA1/FGFR1/MAPK1/TCF7L2/ERBB2/NRAS/SOS1/EGFR/RAF1/PIK3CB/APC/CTNNB1/PIK3CA/CCND1,53
DURCHDEWALD_SKIN_CARCINOGENESIS_DN,DURCHDEWALD_SKIN_CARCINOGENESIS_DN,25,0.483375731,2.527930133,0.001315789,0.021051198,0.012570233,304,"tags=68%, list=23%, signal=53%",TAOK1/TIPARP/MAP4K4/ARNT/ADNP/NFE2L2/SMAD7/UGCG/GSK3B/ITGB1/MED13/RUNX1/MYH9/CREBBP/SQLE/PIK3CB/ATP2C1,54
KEGG_ENDOMETRIAL_CANCER,KEGG_ENDOMETRIAL_CANCER,22,0.57023247,2.833478697,0.001315789,0.021051198,0.012570233,419,"tags=86%, list=32%, signal=59%",CDH1/PTEN/PIK3R1/TP53/BRAF/GSK3B/CTNNA1/MAPK1/TCF7L2/ERBB2/NRAS/SOS1/EGFR/RAF1/PIK3CB/APC/CTNNB1/PIK3CA/CCND1,55
KEGG_ERBB_SIGNALING_PATHWAY,KEGG_ERBB_SIGNALING_PATHWAY,22,0.636990639,3.165199285,0.001315789,0.021051198,0.012570233,275,"tags=82%, list=21%, signal=66%",CDKN1A/GAB1/PIK3R1/BRAF/GSK3B/SHC1/PAK2/PTK2/MAPK1/ERBB2/NRAS/SOS1/EGFR/RAF1/JUN/CRK/ERBB3/PIK3CB,56
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,25,0.479511257,2.507719932,0.001315789,0.021051198,0.012570233,405,"tags=76%, list=31%, signal=53%",GAB1/PIK3R1/TP53/KIDINS220/BRAF/GSK3B/SHC1/MAPK1/CSK/NRAS/SOS1/RAF1/JUN/CRK/PIK3CB/MAPK14/PTPN11/PIK3CA/ATF4,57
KEGG_RENAL_CELL_CARCINOMA,KEGG_RENAL_CELL_CARCINOMA,25,0.475628618,2.487414737,0.001315789,0.021051198,0.012570233,373,"tags=72%, list=29%, signal=52%",FLCN/ARNT/GAB1/PIK3R1/BRAF/PAK2/MAPK1/SLC2A1/NRAS/SOS1/RAF1/JUN/CREBBP/CRK/PIK3CB/EGLN1/PTPN11/PIK3CA,58
PID_MET_PATHWAY,PID_MET_PATHWAY,25,0.584309912,3.05578981,0.001315789,0.021051198,0.012570233,373,"tags=84%, list=29%, signal=61%",GAB1/CDH1/ARF6/BCAR1/PIK3R1/PTPN1/SHC1/PAK2/CTNNA1/PTK2/MUC20/MAPK1/SOS1/RAF1/JUN/CRK/PXN/APC/PTPN11/CTNNB1/PIK3CA,59
PID_PDGFRB_PATHWAY,PID_PDGFRB_PATHWAY,25,0.51433727,2.68985098,0.001315789,0.021051198,0.012570233,373,"tags=76%, list=29%, signal=55%",GAB1/BRK1/PTEN/BCAR1/PIK3R1/BRAF/PTPN1/SHC1/MAPK1/CSK/NRAS/SOS1/RAF1/ITGAV/JUN/CRK/PIK3CB/PTPN11/PIK3CA,60
REACTOME_SIGNALING_BY_NTRKS,REACTOME_SIGNALING_BY_NTRKS,25,0.466714261,2.44079495,0.001315789,0.021051198,0.012570233,373,"tags=72%, list=29%, signal=52%",GAB1/PIK3R1/DUSP4/KIDINS220/BRAF/MEF2C/ASCL1/SHC1/MAPK1/NRAS/SOS1/FOSL1/CRK/PIK3CB/MAPK14/JUNB/PTPN11/PIK3CA,61
WONG_ADULT_TISSUE_STEM_MODULE,WONG_ADULT_TISSUE_STEM_MODULE,22,0.510562288,2.536978241,0.001315789,0.021051198,0.012570233,332,"tags=73%, list=26%, signal=55%",ZEB1/GATA3/CDKN1A/SMAD7/DUSP4/TP53BP1/CDH2/MYCN/SOCS3/SMARCA2/FERMT2/ITGB5/JUN/KMT2A/FOXA1/JUNB,62
WP_B_CELL_RECEPTOR_SIGNALING_PATHWAY,WP_B_CELL_RECEPTOR_SIGNALING_PATHWAY,22,0.537463906,2.670652073,0.001315789,0.021051198,0.012570233,350,"tags=77%, list=27%, signal=57%",GAB1/PIK3R1/BRAF/GSK3B/IRF4/MEF2C/SHC1/MAPK1/BCL6/SOS1/RAF1/JUN/MAP3K7/CRK/MAPK14/PTPN11/E2F3,63
WP_ERBB_SIGNALING_PATHWAY,WP_ERBB_SIGNALING_PATHWAY,25,0.580539664,3.03607239,0.001315789,0.021051198,0.012570233,275,"tags=76%, list=21%, signal=61%",CDKN1A/GAB1/PIK3R1/TP53/BRAF/GSK3B/SHC1/PAK2/PTK2/MAPK1/ERBB2/NRAS/SOS1/EGFR/RAF1/JUN/CRK/ERBB3/PIK3CB,64
WP_INTEGRINMEDIATED_CELL_ADHESION,WP_INTEGRINMEDIATED_CELL_ADHESION,22,0.614995547,3.055905922,0.001315789,0.021051198,0.012570233,299,"tags=82%, list=23%, signal=64%",ROCK2/BCAR1/ARHGEF7/BRAF/ITGA3/ITGB1/SHC1/PAK2/PTK2/MAPK1/CSK/SOS1/ITGB5/RAF1/ITGAV/CRK/TLN1/PXN,65
LU_AGING_BRAIN_UP,LU_AGING_BRAIN_UP,23,0.472519563,2.387163688,0.001317523,0.021051198,0.012570233,514,"tags=83%, list=40%, signal=51%",TIPARP/TGIF1/PICALM/SLC16A1/NFE2L2/ITGB1/ASCL1/WWTR1/FERMT2/ZEB2/ITGAV/ERBB3/TLN1/PDE4DIP/SPTSSA/SNAP23/MT2A/MT1E/KDSR,66
MCBRYAN_PUBERTAL_BREAST_4_5WK_UP,MCBRYAN_PUBERTAL_BREAST_4_5WK_UP,23,0.536070876,2.708224233,0.001317523,0.021051198,0.012570233,305,"tags=70%, list=23%, signal=54%",KRT18/TGIF1/GATA3/CDH1/SOX9/TP63/RUNX1/SLC2A1/CAP1/BCL6/KLF5/JUN/ERBB3/FOXA1/ATP2C1/MYB,67
PID_CXCR4_PATHWAY,PID_CXCR4_PATHWAY,23,0.496117856,2.506382011,0.001317523,0.021051198,0.012570233,373,"tags=74%, list=29%, signal=54%",GNA13/PTEN/BCAR1/PIK3R1/ITGA3/ITGB1/PTK2/CSK/RICTOR/VPS4B/GRK2/ITGAV/CRK/PIK3CB/PXN/PTPN11/PIK3CA,68
WP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_IN_COLORECTAL_CANCER,WP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_IN_COLORECTAL_CANCER,23,0.523607884,2.645261334,0.001317523,0.021051198,0.012570233,373,"tags=78%, list=29%, signal=57%",ZEB1/CDH1/TGFBR1/PIK3R1/TP53/GSK3B/SHC1/MAPK1/SNAI2/CDH2/SOS1/ZEB2/RAF1/EZH2/PIK3CB/MAPK14/CTNNB1/PIK3CA,69
WP_RAS_SIGNALING,WP_RAS_SIGNALING,23,0.472352414,2.386319257,0.001317523,0.021051198,0.012570233,545,"tags=87%, list=42%, signal=51%",GAB1/ARF6/PIK3R1/NF1/SHC1/PAK2/FGFR1/MAPK1/NRAS/SOS1/EGFR/RAF1/PIK3CB/PTPN11/RASA4/PIK3CA/RAC3/IKBKG/BRAP/IGF1R,70
BENPORATH_SUZ12_TARGETS,BENPORATH_SUZ12_TARGETS,19,0.625578569,2.908456026,0.001336898,0.021051198,0.012570233,309,"tags=84%, list=24%, signal=65%",GATA3/PARD3/PAX8/ARHGEF7/DUSP4/ISL1/SOX9/ASCL1/SOX10/FLI1/ZEB2/DPY19L2/HOXD13/JUN/FOXA1/PDE4DIP,71
MCBRYAN_PUBERTAL_TGFB1_TARGETS_UP,MCBRYAN_PUBERTAL_TGFB1_TARGETS_UP,19,0.568878673,2.644845407,0.001336898,0.021051198,0.012570233,331,"tags=79%, list=26%, signal=60%",KRT18/TGIF1/CDKN1A/PICALM/TGFBR1/SOX9/MEF2C/RUNX1/SLC2A1/CAP1/ITGAV/CRK/FOXA1/MAPK14/EGLN1,72
BENPORATH_ES_WITH_H3K27ME3,BENPORATH_ES_WITH_H3K27ME3,21,0.599275145,2.891774674,0.001344086,0.021051198,0.012570233,309,"tags=81%, list=24%, signal=63%",GATA3/PAX8/ARHGEF7/DUSP4/ZBTB7A/IRF4/ISL1/SOX9/ASCL1/SNAI2/FLI1/ZEB2/DPY19L2/HOXD13/JUN/MYB/PDE4DIP,73
WP_EGFR_TYROSINE_KINASE_INHIBITOR_RESISTANCE,WP_EGFR_TYROSINE_KINASE_INHIBITOR_RESISTANCE,21,0.540429965,2.607819962,0.001344086,0.021051198,0.012570233,275,"tags=71%, list=21%, signal=57%",GAB1/PTEN/PIK3R1/NF1/BRAF/GSK3B/SHC1/MAPK1/ERBB2/NRAS/SOS1/EGFR/RAF1/ERBB3/PIK3CB,74
WP_PROLACTIN_SIGNALING_PATHWAY,WP_PROLACTIN_SIGNALING_PATHWAY,21,0.561442115,2.709213125,0.001344086,0.021051198,0.012570233,373,"tags=81%, list=29%, signal=59%",PIK3R1/PTPN1/GSK3B/ITGB1/SHC1/PTK2/MAPK1/SOCS3/ERBB2/SOS1/RAF1/JUN/PIK3CB/MAPK14/PXN/PTPN11/PIK3CA,75
PID_FAK_PATHWAY,PID_FAK_PATHWAY,20,0.593068049,2.80954305,0.001351351,0.021051198,0.012570233,419,"tags=90%, list=32%, signal=62%",ROCK2/BCAR1/PIK3R1/ARHGEF7/BRAF/ITGB1/PTK2/MAPK1/SOS1/ITGB5/RAF1/ITGAV/JUN/CRK/TLN1/PXN/PIK3CA/CCND1,76
WP_LEPTIN_SIGNALING_PATHWAY,WP_LEPTIN_SIGNALING_PATHWAY,20,0.517030467,2.449329984,0.001351351,0.021051198,0.012570233,464,"tags=85%, list=36%, signal=55%",ROCK2/PTEN/PIK3R1/PTPN1/GSK3B/SHC1/PTK2/MAPK1/SOCS3/ERBB2/SOS1/RAF1/MAPK14/PTPN11/CCND1/IKBKG/ACACA,77
WP_RAC1PAK1P38MMP2_PATHWAY,WP_RAC1PAK1P38MMP2_PATHWAY,20,0.542593159,2.570428199,0.001351351,0.021051198,0.012570233,373,"tags=80%, list=29%, signal=58%",PIK3R1/TP53/ITGB1/PTK2/MAPK1/ERBB2/NRAS/SOS1/EGFR/CRK/MAPK14/PXN/YAP1/PTPN11/CTNNB1/PIK3CA,78
REACTOME_CELL_CELL_COMMUNICATION,REACTOME_CELL_CELL_COMMUNICATION,18,0.573535685,2.595048741,0.00135318,0.021051198,0.012570233,373,"tags=83%, list=29%, signal=60%",KIRREL1/CDH1/PARD3/PIK3R1/ITGB1/CTNNA1/PTK2/CDH2/FERMT2/PIK3CB/PARD6B/PXN/PTPN11/CTNNB1/PIK3CA,79
COULOUARN_TEMPORAL_TGFB1_SIGNATURE_UP,COULOUARN_TEMPORAL_TGFB1_SIGNATURE_UP,17,0.617515517,2.733375153,0.001364256,0.021051198,0.012570233,369,"tags=88%, list=28%, signal=64%",TGIF1/PICALM/TGFBR1/NFE2L2/SMAD7/DUSP4/VCPIP1/SOX9/ASNS/PDCD10/HMBS/FCHO2/SQLE/SLC20A1/TMX2,80
REACTOME_PI3K_AKT_SIGNALING_IN_CANCER,REACTOME_PI3K_AKT_SIGNALING_IN_CANCER,17,0.561371085,2.484857032,0.001364256,0.021051198,0.012570233,373,"tags=82%, list=29%, signal=59%",CDKN1A/GAB1/PTEN/PIK3R1/GSK3B/TSC2/FGFR1/RICTOR/ERBB2/EGFR/ERBB3/PIK3CB/PTPN11/PIK3CA,81
SIG_PIP3_SIGNALING_IN_CARDIAC_MYOCTES,SIG_PIP3_SIGNALING_IN_CARDIAC_MYOCTES,17,0.559407111,2.476163683,0.001364256,0.021051198,0.012570233,178,"tags=65%, list=14%, signal=57%",GAB1/PTEN/PARD3/PTPN1/GSK3B/SHC1/TSC2/TSC1/PAK2/PTK2/SOS1,82
WP_ESC_PLURIPOTENCY_PATHWAYS,WP_ESC_PLURIPOTENCY_PATHWAYS,17,0.575765146,2.548571009,0.001364256,0.021051198,0.012570233,353,"tags=82%, list=27%, signal=61%",GAB1/PTEN/SMAD7/BRAF/GSK3B/FGFR1/MAPK1/SOS1/EGFR/RAF1/JUN/APC/PTPN11/CTNNB1,83
WP_THYROID_HORMONES_PRODUCTION_AND_THEIR_PERIPHERAL_DOWNSTREAM_SIGNALLING_EFFECTS,WP_THYROID_HORMONES_PRODUCTION_AND_THEIR_PERIPHERAL_DOWNSTREAM_SIGNALLING_EFFECTS,17,0.560096348,2.479214528,0.001364256,0.021051198,0.012570233,373,"tags=82%, list=29%, signal=59%",TP53/PAX8/GSK3B/TSC2/TSC1/FGFR1/MAPK1/SOS1/RAF1/ITGAV/MAPK14/AQP7/CTNNB1/PIK3CA,84
WP_NEURAL_CREST_DIFFERENTIATION,WP_NEURAL_CREST_DIFFERENTIATION,16,0.632808746,2.717387376,0.001398601,0.021051198,0.012570233,358,"tags=88%, list=28%, signal=64%",CDH1/TFAP2A/GSK3B/ISL1/ITGB1/SOX9/ASCL1/FGFR1/SNAI2/CDH2/SOX10/MYB/CTNNB1/HDAC1,85
LIM_MAMMARY_STEM_CELL_UP,LIM_MAMMARY_STEM_CELL_UP,14,0.644531142,2.634992613,0.001404494,0.021051198,0.012570233,402,"tags=93%, list=31%, signal=65%",CDKN1A/BCAR1/ITGB1/MEF2C/TP63/SNAI2/FERMT2/EGFR/TCOF1/PXN/EXT1/MBNL1/CCND2,86
PID_ERBB1_RECEPTOR_PROXIMAL_PATHWAY,PID_ERBB1_RECEPTOR_PROXIMAL_PATHWAY,14,0.655802301,2.681071725,0.001404494,0.021051198,0.012570233,373,"tags=93%, list=29%, signal=67%",GAB1/PIK3R1/PTPN1/SHC1/PTK2/MAPK1/NRAS/SOS1/EGFR/PIK3CB/TLN1/PTPN11/PIK3CA,87
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,13,0.625483827,2.481853391,0.001426534,0.021051198,0.012570233,404,"tags=92%, list=31%, signal=64%",PIK3R1/BRAF/SHC1/MAPK1/NRAS/SOS1/RAF1/PIK3CB/CHP1/PTPN11/PIK3CA/RAC3,88
PID_RET_PATHWAY,PID_RET_PATHWAY,13,0.649112091,2.575607831,0.001426534,0.021051198,0.012570233,373,"tags=92%, list=29%, signal=66%",GAB1/BCAR1/PIK3R1/SHC1/PTK2/MAPK1/SOS1/JUN/CRK/PXN/PTPN11/PIK3CA,89
SCHUETZ_BREAST_CANCER_DUCTAL_INVASIVE_UP,SCHUETZ_BREAST_CANCER_DUCTAL_INVASIVE_UP,13,0.760128294,3.016108333,0.001426534,0.021051198,0.012570233,228,"tags=92%, list=18%, signal=77%",ZEB1/MAP4K4/ACSL4/PTEN/SMAD7/MEF2C/WWTR1/SNAI2/FLI1/FERMT2/ZEB2/GLS,90
SMID_BREAST_CANCER_LUMINAL_B_DN,SMID_BREAST_CANCER_LUMINAL_B_DN,13,0.606535838,2.406669781,0.001426534,0.021051198,0.012570233,191,"tags=69%, list=15%, signal=60%",SLC16A1/WWTR1/FERMT1/MYCN/TCF7L2/SOX10/FERMT2/EGFR/KLF5,91
WP_SIGNALING_OF_HEPATOCYTE_GROWTH_FACTOR_RECEPTOR,WP_SIGNALING_OF_HEPATOCYTE_GROWTH_FACTOR_RECEPTOR,13,0.646866426,2.566697269,0.001426534,0.021051198,0.012570233,373,"tags=92%, list=29%, signal=66%",GAB1/PTEN/ITGB1/PTK2/MAPK1/SOS1/RAF1/JUN/CRK/PXN/PTPN11/PIK3CA,92
BENPORATH_PRC2_TARGETS,BENPORATH_PRC2_TARGETS,12,0.691500231,2.649557485,0.001455604,0.021051198,0.012570233,309,"tags=92%, list=24%, signal=70%",GATA3/PAX8/DUSP4/ISL1/ASCL1/FLI1/ZEB2/DPY19L2/HOXD13/JUN/PDE4DIP,93
BIOCARTA_MET_PATHWAY,BIOCARTA_MET_PATHWAY,12,0.640582823,2.454461961,0.001455604,0.021051198,0.012570233,373,"tags=92%, list=29%, signal=66%",GAB1/PTEN/PIK3R1/ITGB1/MAPK1/SOS1/RAF1/JUN/CRK/PTPN11/PIK3CA,94
PID_ANGIOPOIETIN_RECEPTOR_PATHWAY,PID_ANGIOPOIETIN_RECEPTOR_PATHWAY,12,0.643780914,2.46671579,0.001455604,0.021051198,0.012570233,373,"tags=92%, list=29%, signal=66%",CDKN1A/PIK3R1/ITGB1/SHC1/PTK2/MAPK1/CRK/MAPK14/PXN/PTPN11/PIK3CA,95
PID_KIT_PATHWAY,PID_KIT_PATHWAY,12,0.640869954,2.455562136,0.001455604,0.021051198,0.012570233,373,"tags=92%, list=29%, signal=66%",GAB1/PTEN/PIK3R1/GSK3B/SHC1/SNAI2/SOS1/RAF1/CREBBP/PTPN11/PIK3CA,96
PID_LYSOPHOSPHOLIPID_PATHWAY,PID_LYSOPHOSPHOLIPID_PATHWAY,12,0.702227568,2.690660432,0.001455604,0.021051198,0.012570233,299,"tags=92%, list=23%, signal=71%",GNA13/GAB1/BCAR1/PIK3R1/GSK3B/PTK2/EGFR/JUN/CRK/PIK3CB/PXN,97
REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK,REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK,12,0.64272388,2.462665652,0.001455604,0.021051198,0.012570233,373,"tags=92%, list=29%, signal=66%",GAB1/PTEN/PIK3R1/FGFR1/MAPK1/ERBB2/EGFR/ERBB3/PIK3CB/PTPN11/PIK3CA,98
WP_IL6_SIGNALING_PATHWAY,WP_IL6_SIGNALING_PATHWAY,12,0.730948678,2.800708452,0.001455604,0.021051198,0.012570233,358,"tags=100%, list=28%, signal=73%",GAB1/PIK3R1/GSK3B/SHC1/MAPK1/SOCS3/SOS1/MAP3K7/CREBBP/JUNB/PTPN11/HDAC1,99
WU_CELL_MIGRATION,WU_CELL_MIGRATION,12,0.618147955,2.368500353,0.001455604,0.021051198,0.012570233,201,"tags=75%, list=15%, signal=64%",KRT18/GATA3/CDH1/UGCG/SOX9/WWTR1/SNAI2/KLF5/FOSL1,100
BERTUCCI_MEDULLARY_VS_DUCTAL_BREAST_CANCER_DN,BERTUCCI_MEDULLARY_VS_DUCTAL_BREAST_CANCER_DN,10,0.724516006,2.614649101,0.001470588,0.021051198,0.012570233,273,"tags=90%, list=21%, signal=72%",PICALM/KIDINS220/SNAI2/RUNX1/MYH9/FERMT2/ITGB5/MMGT1/ACSL3,101
BIOCARTA_HER2_PATHWAY,BIOCARTA_HER2_PATHWAY,11,0.63349682,2.349482682,0.001470588,0.021051198,0.012570233,373,"tags=91%, list=29%, signal=65%",PIK3R1/SHC1/MAPK1/CARM1/ERBB2/SOS1/EGFR/RAF1/ERBB3/PIK3CA,102
BIOCARTA_INTEGRIN_PATHWAY,BIOCARTA_INTEGRIN_PATHWAY,11,0.61794594,2.291808321,0.001470588,0.021051198,0.012570233,282,"tags=82%, list=22%, signal=65%",BCAR1/ITGB1/SHC1/MAPK1/CSK/SOS1/RAF1/JUN/TLN1,103
PID_FGF_PATHWAY,PID_FGF_PATHWAY,11,0.718725719,2.66557554,0.001470588,0.021051198,0.012570233,373,"tags=100%, list=29%, signal=72%",GAB1/CDH1/PIK3R1/SHC1/FGFR1/MAPK1/CDH2/SOS1/JUN/PTPN11/PIK3CA,104
PID_PTP1B_PATHWAY,PID_PTP1B_PATHWAY,11,0.663501389,2.460762189,0.001470588,0.021051198,0.012570233,251,"tags=82%, list=19%, signal=67%",BCAR1/PIK3R1/PTPN1/SHC1/CDH2/CSK/SOCS3/EGFR/CRK,105
PID_TCPTP_PATHWAY,PID_TCPTP_PATHWAY,11,0.636424351,2.360340167,0.001470588,0.021051198,0.012570233,373,"tags=91%, list=29%, signal=65%",GAB1/PIK3R1/PTPN1/ITGB1/SHC1/SOS1/EGFR/CREBBP/PIK3CB/PIK3CA,106
WP_BDNFTRKB_SIGNALING,WP_BDNFTRKB_SIGNALING,10,0.687916243,2.482567082,0.001470588,0.021051198,0.012570233,178,"tags=80%, list=14%, signal=70%",GAB1/BRAF/SHC1/TSC2/TSC1/MAPK1/NRAS/SOS1,107
WP_NANOPARTICLEMEDIATED_ACTIVATION_OF_RECEPTOR_SIGNALING,WP_NANOPARTICLEMEDIATED_ACTIVATION_OF_RECEPTOR_SIGNALING,11,0.693469565,2.571906728,0.001470588,0.021051198,0.012570233,299,"tags=91%, list=23%, signal=71%",ITGB1/PTK2/MAPK1/NRAS/SOS1/EGFR/RAF1/TLN1/MAPK14/PXN,108
BRUINS_UVC_RESPONSE_LATE,BRUINS_UVC_RESPONSE_LATE,130,0.226261025,2.134141886,0.002157497,0.025983193,0.015515259,522,"tags=56%, list=40%, signal=37%",CMIP/PGP/AHR/ACSL4/PTEN/ATP2B1/ARHGEF7/GSK3B/LCMT1/SHC1/ELMO2/CAB39/TSC2/WWTR1/HSF1/DPY30/DDX19A/LMNB1/UFSP2/TADA3/STX4/NDUFAF6/COQ7/DPM1/BCL6/SOS1/PDCD10/MED15/DSCC1/E2F1/CLPB/IER3IP1/VPS36/MAP3K7/STK11/PAGR1/MIB1/EZH2/MTX2/EMC2/G6PD/FRG1/GCSH/DYRK1A/TLN1/LDLR/NDUFAF3/UBE2K/EXT1/HTRA2/PTPN11/FBXO7/DOHH/PPCDC/NDUFS3/RNF31/WASHC3/CCND2/NDUFAF7/ZW10/NMT1/TTC7A/VPS33A/OSTC/COA3/CCNE1/CCDC22/NDUFA1/SLC4A7/RAB10/PRKAR1A/KDSR/COG1,109
BUYTAERT_PHOTODYNAMIC_THERAPY_STRESS_UP,BUYTAERT_PHOTODYNAMIC_THERAPY_STRESS_UP,89,0.243034743,2.058509887,0.002249719,0.025983193,0.015515259,639,"tags=67%, list=49%, signal=37%",GNA13/TIPARP/AHR/CDKN1A/STXBP3/ATP2B1/NFE2L2/UGCG/PAX8/ARHGEF7/GSK3B/TSC1/FGFR1/SLC38A2/ZFX/RRAGC/SPTLC2/TCF7L2/MTF1/NRAS/SOS1/PPP2R2A/ZEB2/VPS4B/KLF5/SLC33A1/CCNL1/CBLL1/ARID4B/CREBBP/WAC/JMJD6/WRN/BRD2/PDE4DIP/RMND5A/RAB6A/CHKA/SETD5/PIK3CA/KDM2A/ATF4/SNAP23/HSP90AB1/CDK8/HSPA13/SLC4A7/RB1CC1/TXNRD1/BRAP/IGF1R/EP300/SLC3A2/UBAP1/CNOT4/SETD2/CSNK2A1/WASHC2C/RAB7A/IRS2,110
